@RELATION Titus

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC

@DATA
instance_8978,4.0,17794020.0,8608.0,4.0,25812.0,12.0,134.4,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8979,4.0,20018272.0,8608.0,4.0,25812.0,12.0,149.08,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8981,4.0,2357056.0,8608.0,8.0,25812.0,12.0,13.56,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8982,4.0,4714112.0,8608.0,8.0,25812.0,12.0,25.68,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8983,4.0,7071172.0,8608.0,8.0,25812.0,12.0,36.76,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8985,4.0,11785284.0,8608.0,8.0,25812.0,12.0,55.72,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8987,4.0,16499400.0,8608.0,8.0,25812.0,12.0,68.68,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8994,4.0,4710676.0,8608.0,12.0,25812.0,12.0,55.92,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8996,4.0,7066016.0,8608.0,12.0,25812.0,12.0,66.72,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8998,4.0,9421352.0,8608.0,12.0,25812.0,12.0,74.52,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_8999,4.0,10599024.0,8608.0,12.0,25812.0,12.0,76.68,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_9000,4.0,11776692.0,8608.0,12.0,25812.0,12.0,77.84,4.0,0.4,0.0,9.726424908,12.566370616,12.566370616,4.213639428,1.985349568,1.973130548,0.090020904,1.556421312,2.773873956,4.0,1.556421312,4.0,1.556421312,4.0,1.556421312,3.905991764,0.020446096,0.035700224,2.116942844,2.081229012,5.532036136,1.01039128,2.046757884,0.407102084,3180.0,1.728e-06,0.90259584,4555.661,32.0,4.0,141.52788104,40.0,920.0,215.6791532,0.035700224,0.051104492,0.035728348,0.218450116,0.0259477,8.96e-05,0.0,1.351939808,1.178571428,3.857142856,0.966136248,2.858518524
instance_9003,4.0,11971312.0,9276.0,4.0,46360.0,20.0,27.56,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9004,4.0,15961748.0,9276.0,4.0,46360.0,20.0,35.28,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9005,4.0,19952184.0,9276.0,4.0,46360.0,20.0,43.64,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9006,4.0,23942624.0,9276.0,4.0,46360.0,20.0,51.96,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9007,4.0,27933060.0,9276.0,4.0,46360.0,20.0,59.4,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9008,4.0,31923496.0,9276.0,4.0,46360.0,20.0,66.48,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9011,4.0,4233532.0,9276.0,8.0,46360.0,20.0,6.52,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9012,4.0,8467064.0,9276.0,8.0,46360.0,20.0,12.6,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9013,4.0,12700600.0,9276.0,8.0,46360.0,20.0,18.08,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9016,4.0,25401200.0,9276.0,8.0,46360.0,20.0,30.6,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9017,4.0,29634732.0,9276.0,8.0,46360.0,20.0,33.4,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9018,4.0,33868264.0,9276.0,8.0,46360.0,20.0,35.6,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9019,4.0,38101800.0,9276.0,8.0,46360.0,20.0,37.24,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9020,4.0,42335332.0,9276.0,8.0,46360.0,20.0,38.16,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9022,4.0,4207188.0,9276.0,12.0,46360.0,20.0,18.96,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9023,4.0,6310780.0,9276.0,12.0,46360.0,20.0,23.28,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9024,4.0,8414376.0,9276.0,12.0,46360.0,20.0,26.96,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9025,4.0,10517972.0,9276.0,12.0,46360.0,20.0,30.08,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9026,4.0,12621564.0,9276.0,12.0,46360.0,20.0,32.64,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9028,4.0,16828756.0,9276.0,12.0,46360.0,20.0,36.28,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9029,4.0,18932348.0,9276.0,12.0,46360.0,20.0,37.44,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9030,4.0,21035944.0,9276.0,12.0,46360.0,20.0,38.08,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9031,4.0,7980808.0,9276.0,4.0,92720.0,40.0,22.28,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9032,4.0,15961620.0,9276.0,4.0,92720.0,40.0,39.12,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9033,4.0,23942432.0,9276.0,4.0,92720.0,40.0,54.88,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9034,4.0,31923244.0,9276.0,4.0,92720.0,40.0,70.64,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9036,4.0,47884864.0,9276.0,4.0,92720.0,40.0,102.92,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
instance_9037,4.0,55865676.0,9276.0,4.0,92720.0,40.0,118.0,4.0,0.4,1.732023448,11.841806604,12.566370616,12.566370616,2.027351944,1.996566508,2.014661492,0.043136148,1.485034604,2.736892484,4.0,1.485034604,4.0,1.485034604,4.0,1.485034604,3.969195224,0.017248816,0.0754717,2.02459966,1.98677424,5.38149386,0.962861356,2.051262016,0.009423596,15392.0,1.488e-06,0.460129404,4695.046608,12.0,4.0,107.63432516,56.0,712.0,143.30834324,0.0754717,0.07612022,0.0754717,0.163265308,0.003993628,0.0001296,0.0,1.361609568,1.207547172,3.849056604,0.91784502,2.696353032
