@RELATION Oberon

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instance_91,1.0,algorithm_6,1.0,ok
instance_91,1.0,algorithm_20,1.0,ok
instance_91,1.0,algorithm_23,1.0,ok
instance_92,1.0,algorithm_14,0.704974,ok
instance_92,1.0,algorithm_5,0.715266,ok
instance_92,1.0,algorithm_25,0.716981,ok
instance_92,1.0,algorithm_13,0.713551,ok
instance_92,1.0,algorithm_15,0.679245,ok
instance_92,1.0,algorithm_26,0.672384,ok
instance_92,1.0,algorithm_22,0.646655,ok
instance_92,1.0,algorithm_3,0.687822,ok
instance_92,1.0,algorithm_29,0.656947,ok
instance_92,1.0,algorithm_4,0.713551,ok
instance_92,1.0,algorithm_12,0.720412,ok
instance_92,1.0,algorithm_10,0.713551,ok
instance_92,1.0,algorithm_17,0.713551,ok
instance_92,1.0,algorithm_1,0.67753,ok
instance_92,1.0,algorithm_7,0.670669,ok
instance_92,1.0,algorithm_11,0.723842,ok
instance_92,1.0,algorithm_21,0.557461,ok
instance_92,1.0,algorithm_27,0.658662,ok
instance_92,1.0,algorithm_9,0.703259,ok
instance_92,1.0,algorithm_24,0.675815,ok
instance_92,1.0,algorithm_2,0.713551,ok
instance_92,1.0,algorithm_16,0.711835,ok
instance_92,1.0,algorithm_30,0.557461,ok
instance_92,1.0,algorithm_19,0.703259,ok
instance_92,1.0,algorithm_8,0.720412,ok
instance_92,1.0,algorithm_18,0.698113,ok
instance_92,1.0,algorithm_28,0.71012,ok
instance_92,1.0,algorithm_6,0.701544,ok
instance_92,1.0,algorithm_20,0.71012,ok
instance_92,1.0,algorithm_23,0.708405,ok
instance_93,1.0,algorithm_14,0.933307,ok
instance_93,1.0,algorithm_5,0.934886,ok
instance_93,1.0,algorithm_25,0.933307,ok
instance_93,1.0,algorithm_13,0.936859,ok
instance_93,1.0,algorithm_15,0.93528,ok
instance_93,1.0,algorithm_26,0.922257,ok
instance_93,1.0,algorithm_22,0.923047,ok
instance_93,1.0,algorithm_3,0.932123,ok
instance_93,1.0,algorithm_29,0.916338,ok
instance_93,1.0,algorithm_4,0.945146,ok
instance_93,1.0,algorithm_12,0.940016,ok
instance_93,1.0,algorithm_10,0.936859,ok
instance_93,1.0,algorithm_17,0.936859,ok
instance_93,1.0,algorithm_1,0.924625,ok
instance_93,1.0,algorithm_7,0.939621,ok
instance_93,1.0,algorithm_11,0.937648,ok
instance_93,1.0,algorithm_21,0.692186,ok
instance_93,1.0,algorithm_27,0.932518,ok
instance_93,1.0,algorithm_9,0.943962,ok
instance_93,1.0,algorithm_24,0.74191,ok
instance_93,1.0,algorithm_2,0.936859,ok
instance_93,1.0,algorithm_16,0.937253,ok
instance_93,1.0,algorithm_30,0.692186,ok
instance_93,1.0,algorithm_19,0.932912,ok
instance_93,1.0,algorithm_8,0.935675,ok
instance_93,1.0,algorithm_18,0.933702,ok
instance_93,1.0,algorithm_28,0.941989,ok
instance_93,1.0,algorithm_6,0.94041,ok
instance_93,1.0,algorithm_20,0.93528,ok
instance_93,1.0,algorithm_23,0.936859,ok
instance_94,1.0,algorithm_14,1.0,ok
instance_94,1.0,algorithm_5,1.0,ok
instance_94,1.0,algorithm_25,1.0,ok
instance_94,1.0,algorithm_13,1.0,ok
instance_94,1.0,algorithm_15,0.471778,ok
instance_94,1.0,algorithm_26,1.0,ok
instance_94,1.0,algorithm_22,1.0,ok
instance_94,1.0,algorithm_3,0.99953,ok
instance_94,1.0,algorithm_29,0.978833,ok
instance_94,1.0,algorithm_4,1.0,ok
instance_94,1.0,algorithm_12,1.0,ok
instance_94,1.0,algorithm_10,1.0,ok
instance_94,1.0,algorithm_17,1.0,ok
instance_94,1.0,algorithm_1,1.0,ok
instance_94,1.0,algorithm_7,1.0,ok
instance_94,1.0,algorithm_11,0.984948,ok
instance_94,1.0,algorithm_21,0.964722,ok
instance_94,1.0,algorithm_27,0.202258,ok
instance_94,1.0,algorithm_9,1.0,ok
instance_94,1.0,algorithm_24,0.988711,ok
instance_94,1.0,algorithm_2,0.452963,ok
instance_94,1.0,algorithm_16,0.99953,ok
instance_94,1.0,algorithm_30,0.990593,ok
instance_94,1.0,algorithm_19,1.0,ok
instance_94,1.0,algorithm_8,0.999059,ok
instance_94,1.0,algorithm_18,0.452963,ok
instance_94,1.0,algorithm_28,1.0,ok
instance_94,1.0,algorithm_6,0.99953,ok
instance_94,1.0,algorithm_20,0.972719,ok
instance_94,1.0,algorithm_23,1.0,ok
instance_95,1.0,algorithm_14,0.883333,ok
instance_95,1.0,algorithm_5,0.872222,ok
instance_95,1.0,algorithm_25,0.887037,ok
instance_95,1.0,algorithm_13,0.914815,ok
instance_95,1.0,algorithm_15,0.9,ok
instance_95,1.0,algorithm_26,0.914815,ok
instance_95,1.0,algorithm_22,0.864815,ok
instance_95,1.0,algorithm_3,0.909259,ok
instance_95,1.0,algorithm_29,0.887037,ok
instance_95,1.0,algorithm_4,0.914815,ok
instance_95,1.0,algorithm_12,0.909259,ok
instance_95,1.0,algorithm_10,0.914815,ok
instance_95,1.0,algorithm_17,0.914815,ok
instance_95,1.0,algorithm_1,0.888889,ok
instance_95,1.0,algorithm_7,0.912963,ok
instance_95,1.0,algorithm_11,0.6,ok
instance_95,1.0,algorithm_21,0.887037,ok
instance_95,1.0,algorithm_27,0.085185,ok
instance_95,1.0,algorithm_9,0.922222,ok
instance_95,1.0,algorithm_24,0.9,ok
instance_95,1.0,algorithm_2,0.914815,ok
instance_95,1.0,algorithm_16,0.914815,ok
instance_95,1.0,algorithm_30,0.901852,ok
instance_95,1.0,algorithm_19,0.903704,ok
instance_95,1.0,algorithm_8,0.909259,ok
instance_95,1.0,algorithm_18,0.905556,ok
instance_95,1.0,algorithm_28,0.907407,ok
instance_95,1.0,algorithm_6,0.924074,ok
instance_95,1.0,algorithm_20,0.914815,ok
instance_95,1.0,algorithm_23,0.905556,ok
instance_96,1.0,algorithm_14,0.52757,ok
instance_96,1.0,algorithm_5,0.509613,ok
instance_96,1.0,algorithm_25,0.526101,ok
instance_96,1.0,algorithm_13,0.551268,ok
instance_96,1.0,algorithm_15,0.625901,ok
instance_96,1.0,algorithm_26,0.845394,ok
instance_96,1.0,algorithm_22,0.835648,ok
instance_96,1.0,algorithm_3,0.832377,ok
instance_96,1.0,algorithm_29,0.832844,ok
instance_96,1.0,algorithm_4,0.935648,ok
instance_96,1.0,algorithm_12,0.877236,ok
instance_96,1.0,algorithm_10,0.643324,ok
instance_96,1.0,algorithm_17,0.551202,ok
instance_96,1.0,algorithm_1,0.840521,ok
instance_96,1.0,algorithm_7,0.822363,ok
instance_96,1.0,algorithm_11,0.551135,ok
instance_96,1.0,algorithm_21,0.46502,ok
instance_96,1.0,algorithm_27,0.564085,ok
instance_96,1.0,algorithm_9,0.877704,ok
instance_96,1.0,algorithm_24,0.681308,ok
instance_96,1.0,algorithm_2,0.608278,ok
instance_96,1.0,algorithm_16,0.840387,ok
instance_96,1.0,algorithm_30,0.46502,ok
instance_96,1.0,algorithm_19,0.691522,ok
instance_96,1.0,algorithm_8,0.641789,ok
instance_96,1.0,algorithm_18,0.672363,ok
instance_96,1.0,algorithm_28,0.914085,ok
instance_96,1.0,algorithm_6,0.898064,ok
instance_96,1.0,algorithm_20,0.743591,ok
instance_96,1.0,algorithm_23,0.691455,ok
instance_97,1.0,algorithm_14,0.507355,ok
instance_97,1.0,algorithm_5,0.520268,ok
instance_97,1.0,algorithm_25,0.526643,ok
instance_97,1.0,algorithm_13,0.449657,ok
instance_97,1.0,algorithm_15,0.464204,ok
instance_97,1.0,algorithm_26,0.560314,ok
instance_97,1.0,algorithm_22,0.588591,ok
instance_97,1.0,algorithm_3,0.539555,ok
instance_97,1.0,algorithm_29,0.55966,ok
instance_97,1.0,algorithm_4,0.628964,ok
instance_97,1.0,algorithm_12,0.562112,ok
instance_97,1.0,algorithm_10,0.417457,ok
instance_97,1.0,algorithm_17,0.419418,ok
instance_97,1.0,algorithm_1,0.487414,ok
instance_97,1.0,algorithm_7,0.550016,ok
instance_97,1.0,algorithm_11,0.203334,ok
instance_97,1.0,algorithm_21,0.173913,ok
instance_97,1.0,algorithm_27,0.278522,ok
instance_97,1.0,algorithm_9,0.504086,ok
instance_97,1.0,algorithm_24,0.423014,ok
instance_97,1.0,algorithm_2,0.417457,ok
instance_97,1.0,algorithm_16,0.562929,ok
instance_97,1.0,algorithm_30,0.173913,ok
instance_97,1.0,algorithm_19,0.470088,ok
instance_97,1.0,algorithm_8,0.481203,ok
instance_97,1.0,algorithm_18,0.417293,ok
instance_97,1.0,algorithm_28,0.601667,ok
instance_97,1.0,algorithm_6,0.604119,ok
instance_97,1.0,algorithm_20,0.503432,ok
instance_97,1.0,algorithm_23,0.498692,ok
instance_99,1.0,algorithm_14,0.790107,ok
instance_99,1.0,algorithm_5,0.787433,ok
instance_99,1.0,algorithm_25,0.798128,ok
instance_99,1.0,algorithm_13,0.762032,ok
instance_99,1.0,algorithm_15,0.766043,ok
instance_99,1.0,algorithm_26,0.77139,ok
instance_99,1.0,algorithm_22,0.727273,ok
instance_99,1.0,algorithm_3,0.775401,ok
instance_99,1.0,algorithm_29,0.723262,ok
instance_99,1.0,algorithm_4,0.733957,ok
instance_99,1.0,algorithm_12,0.78877,ok
instance_99,1.0,algorithm_10,0.762032,ok
instance_99,1.0,algorithm_17,0.762032,ok
instance_99,1.0,algorithm_1,0.787433,ok
instance_99,1.0,algorithm_7,0.775401,ok
instance_99,1.0,algorithm_11,0.762032,ok
instance_99,1.0,algorithm_21,0.754011,ok
instance_99,1.0,algorithm_27,0.701872,ok
instance_99,1.0,algorithm_9,0.779412,ok
instance_99,1.0,algorithm_24,0.744652,ok
instance_99,1.0,algorithm_2,0.762032,ok
instance_99,1.0,algorithm_16,0.779412,ok
instance_99,1.0,algorithm_30,0.775401,ok
instance_99,1.0,algorithm_19,0.790107,ok
instance_99,1.0,algorithm_8,0.772727,ok
instance_99,1.0,algorithm_18,0.775401,ok
instance_99,1.0,algorithm_28,0.772727,ok
instance_99,1.0,algorithm_6,0.791444,ok
instance_99,1.0,algorithm_20,0.760695,ok
instance_99,1.0,algorithm_23,0.778075,ok
instance_101,1.0,algorithm_14,0.742593,ok
instance_101,1.0,algorithm_5,0.746296,ok
instance_101,1.0,algorithm_25,0.740741,ok
instance_101,1.0,algorithm_13,0.722222,ok
instance_101,1.0,algorithm_15,0.648148,ok
instance_101,1.0,algorithm_26,0.714815,ok
instance_101,1.0,algorithm_22,0.705556,ok
instance_101,1.0,algorithm_3,0.612963,ok
instance_101,1.0,algorithm_29,0.672222,ok
instance_101,1.0,algorithm_4,0.77037,ok
instance_101,1.0,algorithm_12,0.783333,ok
instance_101,1.0,algorithm_10,0.577778,ok
instance_101,1.0,algorithm_17,0.67037,ok
instance_101,1.0,algorithm_1,0.694444,ok
instance_101,1.0,algorithm_7,0.685185,ok
instance_101,1.0,algorithm_11,0.527778,ok
instance_101,1.0,algorithm_21,0.687037,ok
instance_101,1.0,algorithm_27,0.42037,ok
instance_101,1.0,algorithm_9,0.766667,ok
instance_101,1.0,algorithm_24,0.711111,ok
instance_101,1.0,algorithm_2,0.651852,ok
instance_101,1.0,algorithm_16,0.690741,ok
instance_101,1.0,algorithm_30,0.703704,ok
instance_101,1.0,algorithm_19,0.67963,ok
instance_101,1.0,algorithm_8,0.740741,ok
instance_101,1.0,algorithm_18,0.72963,ok
instance_101,1.0,algorithm_28,0.794444,ok
instance_101,1.0,algorithm_6,0.646296,ok
instance_101,1.0,algorithm_20,0.698148,ok
instance_101,1.0,algorithm_23,0.712963,ok
instance_102,1.0,algorithm_14,0.502076,ok
instance_102,1.0,algorithm_5,0.496607,ok
instance_102,1.0,algorithm_25,0.510382,ok
instance_102,1.0,algorithm_13,0.451433,ok
instance_102,1.0,algorithm_15,0.409906,ok
instance_102,1.0,algorithm_26,0.534488,ok
instance_102,1.0,algorithm_22,0.648942,ok
instance_102,1.0,algorithm_3,0.526993,ok
instance_102,1.0,algorithm_29,0.503089,ok
instance_102,1.0,algorithm_4,0.686316,ok
instance_102,1.0,algorithm_12,0.556265,ok
instance_102,1.0,algorithm_10,0.424997,ok
instance_102,1.0,algorithm_17,0.404234,ok
instance_102,1.0,algorithm_1,0.501064,ok
instance_102,1.0,algorithm_7,0.582093,ok
instance_102,1.0,algorithm_11,0.310949,ok
instance_102,1.0,algorithm_21,0.419123,ok
instance_102,1.0,algorithm_27,0.279044,ok
instance_102,1.0,algorithm_9,0.521219,ok
instance_102,1.0,algorithm_24,0.469563,ok
instance_102,1.0,algorithm_2,0.445255,ok
instance_102,1.0,algorithm_16,0.540261,ok
instance_102,1.0,algorithm_30,0.419123,ok
instance_102,1.0,algorithm_19,0.478274,ok
instance_102,1.0,algorithm_8,0.475742,ok
instance_102,1.0,algorithm_18,0.447179,ok
instance_102,1.0,algorithm_28,0.64013,ok
instance_102,1.0,algorithm_6,0.602451,ok
instance_102,1.0,algorithm_20,0.475843,ok
instance_102,1.0,algorithm_23,0.498734,ok
instance_103,1.0,algorithm_14,0.831431,ok
instance_103,1.0,algorithm_5,0.831581,ok
instance_103,1.0,algorithm_25,0.830505,ok
instance_103,1.0,algorithm_13,0.831631,ok
instance_103,1.0,algorithm_15,0.829854,ok
instance_103,1.0,algorithm_26,0.834235,ok
instance_103,1.0,algorithm_22,0.741414,ok
instance_103,1.0,algorithm_3,0.828853,ok
instance_103,1.0,algorithm_29,0.743517,ok
instance_103,1.0,algorithm_4,0.824747,ok
instance_103,1.0,algorithm_12,0.833283,ok
instance_103,1.0,algorithm_10,0.831881,ok
instance_103,1.0,algorithm_17,0.831581,ok
instance_103,1.0,algorithm_1,0.831281,ok
instance_103,1.0,algorithm_7,0.82715,ok
instance_103,1.0,algorithm_11,0.831506,ok
instance_103,1.0,algorithm_21,0.816612,ok
instance_103,1.0,algorithm_27,0.768048,ok
instance_103,1.0,algorithm_9,0.831581,ok
instance_103,1.0,algorithm_24,0.833333,ok
instance_103,1.0,algorithm_2,0.831581,ok
instance_103,1.0,algorithm_16,0.833984,ok
instance_103,1.0,algorithm_30,0.816612,ok
instance_103,1.0,algorithm_19,0.832457,ok
instance_103,1.0,algorithm_8,0.832282,ok
instance_103,1.0,algorithm_18,0.831581,ok
instance_103,1.0,algorithm_28,0.815385,ok
instance_103,1.0,algorithm_6,0.831881,ok
instance_103,1.0,algorithm_20,0.833884,ok
instance_103,1.0,algorithm_23,0.831156,ok
instance_104,1.0,algorithm_14,0.961284,ok
instance_104,1.0,algorithm_5,0.959294,ok
instance_104,1.0,algorithm_25,0.966079,ok
instance_104,1.0,algorithm_13,0.938489,ok
instance_104,1.0,algorithm_15,0.888919,ok
instance_104,1.0,algorithm_26,0.958571,ok
instance_104,1.0,algorithm_22,0.972773,ok
instance_104,1.0,algorithm_3,0.952601,ok
instance_104,1.0,algorithm_29,0.962551,ok
instance_104,1.0,algorithm_4,0.972953,ok
instance_104,1.0,algorithm_12,0.967526,ok
instance_104,1.0,algorithm_10,0.9346,ok
instance_104,1.0,algorithm_17,0.939575,ok
instance_104,1.0,algorithm_1,0.948801,ok
instance_104,1.0,algorithm_7,0.946721,ok
instance_104,1.0,algorithm_11,0.575577,ok
instance_104,1.0,algorithm_21,0.929534,ok
instance_104,1.0,algorithm_27,0.844233,ok
instance_104,1.0,algorithm_9,0.95441,ok
instance_104,1.0,algorithm_24,0.929534,ok
instance_104,1.0,algorithm_2,0.888919,ok
instance_104,1.0,algorithm_16,0.957033,ok
instance_104,1.0,algorithm_30,0.929896,ok
instance_104,1.0,algorithm_19,0.930439,ok
instance_104,1.0,algorithm_8,0.940208,ok
instance_104,1.0,algorithm_18,0.925011,ok
instance_104,1.0,algorithm_28,0.972773,ok
instance_104,1.0,algorithm_6,0.959656,ok
instance_104,1.0,algorithm_20,0.932067,ok
instance_104,1.0,algorithm_23,0.927725,ok
instance_105,1.0,algorithm_14,0.183333,ok
instance_105,1.0,algorithm_5,0.174074,ok
instance_105,1.0,algorithm_25,0.156481,ok
instance_105,1.0,algorithm_13,1.0,ok
instance_105,1.0,algorithm_15,0.138889,ok
instance_105,1.0,algorithm_26,1.0,ok
instance_105,1.0,algorithm_22,0.992593,ok
instance_105,1.0,algorithm_3,0.138889,ok
instance_105,1.0,algorithm_29,0.727778,ok
instance_105,1.0,algorithm_4,1.0,ok
instance_105,1.0,algorithm_12,1.0,ok
instance_105,1.0,algorithm_10,0.873148,ok
instance_105,1.0,algorithm_17,1.0,ok
instance_105,1.0,algorithm_1,0.958333,ok
instance_105,1.0,algorithm_7,0.998148,ok
instance_105,1.0,algorithm_11,0.930556,ok
instance_105,1.0,algorithm_21,0.875,ok
instance_105,1.0,algorithm_27,0.139815,ok
instance_105,1.0,algorithm_9,0.978704,ok
instance_105,1.0,algorithm_24,0.949074,ok
instance_105,1.0,algorithm_2,0.277778,ok
instance_105,1.0,algorithm_16,0.138889,ok
instance_105,1.0,algorithm_30,0.973148,ok
instance_105,1.0,algorithm_19,1.0,ok
instance_105,1.0,algorithm_8,0.999074,ok
instance_105,1.0,algorithm_18,0.277778,ok
instance_105,1.0,algorithm_28,1.0,ok
instance_105,1.0,algorithm_6,0.138889,ok
instance_105,1.0,algorithm_20,0.97963,ok
instance_105,1.0,algorithm_23,1.0,ok
% 
% 
% 
