@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_2 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_1 NUMERIC

@DATA
instance_1259,4.0,0.0,7.96,7.04,0.0,0.0,0.0,0.04,9.2,0.0,5.88
instance_1260,4.0,125.8,8.04,8.28,8.08,51.84,20.48,13.36,10.04,0.44,10.04
instance_1262,4.0,0.04,7.96,8.0,1.16,81.04,0.24,3.4,8.32,0.0,8.2
instance_1263,4.0,0.08,7.96,8.0,4.96,10.36,0.28,0.48,9.4,0.0,8.48
instance_1264,4.0,7.56,7.96,8.0,8.04,80.04,4.6,10.16,9.36,0.08,8.72
instance_1266,4.0,1.72,7.96,8.0,8.08,80.12,4.52,10.44,8.96,0.16,8.96
instance_1267,4.0,12.2,8.04,8.52,8.72,102.64,91.48,49.48,16.52,1.12,16.6
instance_1269,4.0,0.0,8.0,8.0,0.24,0.16,0.0,0.08,9.6,0.0,8.8
instance_1270,4.0,0.56,8.0,8.04,8.08,80.2,98.88,11.6,9.84,0.24,9.72
instance_1271,4.0,0.16,7.96,8.0,8.04,6.48,0.48,0.84,10.0,0.0,8.56
instance_1272,4.0,2.4,7.96,8.08,8.04,4.56,0.88,2.56,9.28,0.04,8.36
instance_1275,4.0,0.0,8.0,8.0,0.12,0.8,0.0,0.28,9.48,0.0,8.68
instance_1276,4.0,3.92,8.0,8.0,8.04,19.92,2.76,4.92,9.2,0.08,8.56
instance_1277,4.0,0.0,7.96,8.0,0.04,26.2,0.0,0.12,8.72,0.0,8.52
instance_1278,4.0,0.92,8.04,8.0,8.04,80.04,2.0,5.4,9.48,0.08,8.64
instance_1280,4.0,0.0,8.0,3.64,0.0,0.0,0.0,0.0,2.12,0.0,1.28
instance_1281,4.0,1.72,8.0,8.04,8.08,80.16,16.36,19.92,9.44,0.16,9.4
instance_1283,4.0,0.0,7.96,8.0,0.04,26.64,0.0,0.12,8.6,0.0,8.56
instance_1285,4.0,2.52,8.0,8.12,8.04,4.64,0.88,2.6,9.36,0.04,8.4
instance_1286,4.0,0.24,8.0,8.04,8.04,80.04,2.8,5.44,8.64,0.12,8.64
instance_1288,4.0,0.0,8.0,8.0,0.88,0.2,0.04,0.16,10.04,0.0,8.8
instance_1289,4.0,0.04,8.0,8.0,0.08,80.32,0.04,1.04,8.28,0.0,8.16
instance_1291,4.0,0.0,7.96,8.0,0.2,80.12,0.04,0.36,8.6,0.0,8.32
instance_1292,4.0,0.04,8.0,8.0,2.2,80.04,0.08,0.88,8.72,0.0,8.48
instance_1293,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,8.88,0.0,8.68
instance_1294,4.0,126.88,8.04,8.6,8.04,80.16,53.88,20.72,10.8,0.8,11.04
instance_1298,4.0,76.36,8.08,8.84,8.44,89.12,89.0,151.08,23.68,3.2,23.72
instance_1300,4.0,0.44,1.68,8.0,8.04,97.2,2.04,9.44,8.4,0.08,8.4
instance_1301,4.0,0.0,8.04,8.0,0.84,80.96,0.12,1.16,8.28,0.0,8.24
instance_1302,4.0,0.0,7.96,8.0,0.16,0.88,0.0,0.28,9.2,0.0,8.72
instance_1306,4.0,0.12,8.0,8.04,8.04,87.36,2.0,9.52,8.48,0.08,8.44
instance_1307,4.0,3.44,8.04,8.08,8.04,5.48,1.0,3.04,8.92,0.04,8.32
instance_1308,4.0,0.0,8.0,8.0,0.16,0.16,0.0,0.04,9.56,0.0,8.84
instance_1309,4.0,13.84,8.0,8.04,8.04,80.2,6.2,9.84,8.96,0.12,8.68
instance_1310,4.0,0.04,7.96,8.0,0.12,80.6,0.04,1.12,8.24,0.0,8.2
instance_1311,4.0,0.08,8.04,8.0,8.04,80.04,0.32,4.8,9.68,0.04,8.48
instance_1312,4.0,0.0,7.96,8.0,0.12,0.08,0.0,0.08,9.2,0.0,8.6
instance_1313,4.0,9.4,8.0,8.0,8.12,80.36,10.08,10.72,9.52,0.16,9.08
instance_1314,4.0,0.04,8.0,8.0,0.72,0.28,0.08,0.16,9.12,0.0,8.44
instance_1317,4.0,46.44,8.0,8.0,8.04,80.16,14.96,13.28,9.8,0.32,9.96
instance_1319,4.0,0.0,8.0,8.0,0.04,80.32,0.0,0.68,8.28,0.0,8.24
instance_1320,4.0,0.0,8.0,8.0,0.04,1.24,0.0,0.12,9.2,0.0,8.56
instance_1324,4.0,0.0,8.0,8.0,0.04,0.2,0.0,0.04,6.32,0.0,4.64
instance_1325,4.0,0.0,2.08,8.0,0.92,80.04,0.68,1.12,8.36,0.0,8.2
instance_1326,4.0,0.0,0.04,8.0,0.4,1.68,0.12,0.16,10.28,0.0,9.04
instance_1327,4.0,0.04,8.0,8.0,7.08,80.04,0.2,1.64,8.6,0.04,8.36
instance_1328,4.0,0.0,7.96,8.0,0.12,0.16,0.0,0.04,10.44,0.0,9.12
instance_1329,4.0,0.08,8.04,8.0,7.68,81.0,0.88,7.8,8.52,0.0,8.36
instance_1330,4.0,0.12,8.0,8.0,8.04,6.76,0.12,0.84,9.12,0.0,8.44
instance_1331,4.0,0.0,7.96,8.0,0.04,23.08,0.0,0.08,8.6,0.0,7.32
instance_1334,4.0,0.0,8.0,8.0,1.0,0.2,0.04,0.16,9.76,0.0,8.68
instance_1335,4.0,0.0,8.0,8.0,0.16,0.12,0.0,0.04,9.8,0.0,9.08
instance_1336,4.0,0.0,7.96,8.0,0.08,0.12,0.0,0.08,9.92,0.0,8.76
instance_1337,4.0,0.04,8.0,8.0,0.64,80.36,0.12,2.76,8.2,0.0,8.16
instance_1339,4.0,26.36,7.96,8.0,8.08,18.28,12.16,10.92,9.04,0.16,8.96
instance_1341,4.0,14.04,6.16,8.0,8.04,15.08,11.0,9.52,9.08,0.12,8.72
instance_1342,4.0,0.0,8.0,8.0,0.04,0.44,0.0,0.08,10.84,0.0,9.72
instance_1343,4.0,0.04,8.0,8.0,4.56,80.52,0.56,5.0,8.28,0.04,8.24
instance_1345,4.0,0.0,8.0,8.0,0.76,80.08,0.12,3.68,8.24,0.04,8.24
instance_1346,4.0,3.36,7.96,8.0,8.04,80.04,4.48,5.24,8.84,0.08,8.48
instance_1347,4.0,3.92,8.04,8.08,8.04,6.32,1.2,3.6,8.92,0.04,8.32
instance_1349,4.0,0.08,8.0,8.0,6.0,80.04,0.2,1.56,8.48,0.0,8.36
instance_1350,4.0,3.52,8.0,8.08,8.04,82.2,7.64,12.04,9.68,0.28,9.72
instance_1351,4.0,0.04,8.04,8.0,8.04,82.04,0.52,1.72,8.4,0.08,8.48
instance_1352,4.0,8.28,8.0,8.0,8.04,82.48,15.52,10.96,8.88,0.08,8.92
instance_1353,4.0,0.0,7.96,8.0,0.2,0.32,0.04,0.08,10.12,0.0,9.2
instance_1355,4.0,0.0,8.0,8.0,0.04,29.16,0.0,0.12,8.76,0.0,8.56
instance_1357,4.0,0.12,8.0,8.0,7.92,0.44,0.2,0.48,10.2,0.0,8.68
instance_1358,4.0,0.04,8.04,8.0,5.96,80.04,0.6,5.04,8.36,0.04,8.28
instance_1359,4.0,0.0,8.0,8.0,0.16,0.16,0.0,0.08,10.64,0.0,9.08
instance_1362,4.0,246.44,8.08,8.68,9.36,81.68,64.8,82.08,16.8,1.72,17.04
instance_1364,4.0,0.28,8.0,8.0,8.04,2.6,0.4,1.04,8.44,0.0,8.4
instance_1365,4.0,1.8,7.96,8.0,8.04,80.32,2.16,3.24,8.72,0.08,8.36
instance_1366,4.0,605.8,8.04,8.32,8.36,80.28,30.44,20.24,12.0,0.88,12.04
instance_1367,4.0,0.24,8.0,8.0,8.04,1.4,0.2,0.72,9.88,0.04,8.48
instance_1368,4.0,1.8,8.0,8.28,8.08,80.12,7.04,14.36,9.68,0.28,9.64
instance_1369,4.0,0.0,7.96,8.0,0.0,1.0,0.0,0.08,8.8,0.0,6.76
instance_1370,4.0,4.48,8.04,8.0,8.04,80.72,5.88,9.08,8.6,0.12,8.4
instance_1372,4.0,2.76,8.0,8.0,8.04,80.04,5.04,9.68,9.4,0.08,8.6
instance_1373,4.0,2.28,8.0,8.0,8.04,80.04,7.28,8.76,9.08,0.08,8.52
instance_1374,4.0,0.04,0.56,8.0,5.8,80.24,0.64,2.84,8.36,0.04,8.36
instance_1375,4.0,0.0,8.0,6.6,0.0,0.0,0.0,0.0,8.88,0.0,5.6
instance_1376,4.0,35.92,8.04,8.0,8.04,80.12,14.72,10.48,9.08,0.16,8.96
instance_1377,4.0,25.76,8.04,8.0,8.16,80.08,8.76,10.56,9.48,0.2,9.04
instance_1378,4.0,0.0,7.96,8.0,0.04,29.08,0.0,0.12,8.48,0.0,8.4
instance_1385,4.0,0.0,7.96,8.0,0.52,27.96,0.08,0.8,8.96,0.0,8.52
instance_1386,4.0,4.4,8.04,8.04,8.32,81.08,15.56,13.76,9.56,0.48,9.28
instance_1387,4.0,0.0,7.96,8.0,0.16,0.12,0.0,0.04,10.4,0.0,9.16
instance_1388,4.0,0.04,7.96,8.0,2.04,80.04,0.68,3.48,8.4,0.0,8.28
instance_1390,4.0,0.04,8.0,8.0,2.12,56.04,0.2,1.24,8.84,0.0,8.44
instance_1391,4.0,7.8,8.04,8.0,8.08,80.04,9.24,10.04,8.96,0.16,8.72
instance_1394,4.0,0.04,8.04,8.0,7.28,80.04,0.2,1.64,8.52,0.04,8.36
instance_1395,4.0,0.0,8.0,8.0,0.08,33.24,0.0,0.16,8.56,0.0,8.4
instance_1397,4.0,0.0,7.96,8.0,0.16,0.12,0.0,0.04,10.32,0.0,9.2
instance_1398,4.0,7.96,8.0,8.0,8.04,37.04,3.92,7.04,9.56,0.08,8.6
instance_1400,4.0,0.04,7.96,8.0,1.12,80.08,0.2,4.28,8.32,0.0,8.24
instance_1402,4.0,8.8,8.04,8.2,8.04,10.68,1.96,5.36,8.68,0.12,8.48
instance_1403,4.0,0.36,8.0,8.0,8.04,80.04,0.96,5.36,9.04,0.04,8.56
instance_1404,4.0,0.0,7.96,8.0,0.2,0.16,0.0,0.08,9.64,0.0,8.88
instance_1405,4.0,279.64,8.04,8.0,9.08,80.24,18.28,16.04,10.48,0.48,10.6
instance_1406,4.0,12.0,7.96,8.04,8.04,80.08,4.24,10.52,9.0,0.12,8.76
instance_1407,4.0,0.0,8.0,8.0,0.28,0.12,0.0,0.08,9.68,0.0,8.8
instance_1408,4.0,0.52,1.48,8.0,8.04,80.04,2.12,9.72,9.0,0.12,8.64
instance_1409,4.0,0.04,8.04,8.0,5.28,80.04,0.2,1.44,8.6,0.0,8.4
instance_1410,4.0,0.0,8.0,8.0,0.24,0.16,0.0,0.04,9.76,0.0,8.84
instance_1412,4.0,0.0,7.96,8.0,3.44,80.04,0.12,1.16,8.56,0.04,8.4
instance_1417,4.0,184.8,8.04,8.08,8.12,80.24,25.52,16.24,11.28,0.6,11.36
instance_1418,4.0,0.0,8.0,8.0,5.68,81.2,0.44,1.56,8.44,0.08,8.28
instance_1419,4.0,0.0,7.96,8.0,0.04,33.12,0.04,0.28,8.84,0.0,8.48
instance_1421,4.0,23.92,8.0,9.0,8.4,17.68,5.24,12.2,9.12,0.24,9.2
instance_1423,4.0,0.32,8.0,8.0,8.04,80.04,1.76,2.92,9.32,0.04,8.36
instance_1424,4.0,0.04,8.0,8.0,2.8,82.28,0.16,1.92,9.52,0.0,8.76
instance_1426,4.0,0.08,8.0,8.04,8.04,85.32,0.8,2.72,8.52,0.12,8.44
instance_1428,4.0,0.0,8.0,8.0,0.12,0.08,0.0,0.04,9.68,0.0,8.76
instance_1429,4.0,0.04,8.0,8.0,3.52,51.76,0.12,0.64,8.52,0.0,8.28
instance_1430,4.0,346.28,8.0,8.24,8.28,80.44,20.28,81.0,12.8,1.16,12.92
instance_1431,4.0,0.12,8.0,8.0,7.28,1.84,0.24,0.84,9.48,0.0,8.52
instance_1432,4.0,0.0,6.48,8.0,0.64,80.48,0.36,5.16,8.28,0.0,8.2
instance_1434,4.0,0.0,7.96,8.0,0.16,80.32,0.04,0.96,8.24,0.0,8.24
instance_1436,4.0,5.56,8.0,8.0,8.08,76.72,3.72,8.0,9.2,0.12,8.6
instance_1437,4.0,0.0,7.96,8.0,0.24,0.16,0.0,0.04,10.36,0.0,9.16
instance_1438,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.0,9.0,0.0,8.72
instance_1439,4.0,680.0,8.04,10.04,10.88,657.36,185.32,143.0,28.0,3.56,28.44
instance_1440,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.56,10.24,0.0,8.44
instance_1441,4.0,0.48,8.0,8.0,8.04,1.96,0.32,1.08,10.28,0.0,8.36
instance_1443,4.0,12.48,8.04,8.0,8.04,80.12,41.24,13.2,9.96,0.24,9.48
instance_1444,4.0,0.0,7.96,8.0,0.04,26.56,0.0,0.12,9.12,0.0,8.96
instance_1445,4.0,0.6,8.04,8.0,8.04,2.32,0.32,1.2,10.12,0.04,8.36
instance_1447,4.0,0.0,0.04,8.0,0.2,0.56,0.0,0.12,9.0,0.0,8.52
instance_1451,4.0,0.0,8.0,8.0,0.4,0.2,0.0,0.12,9.68,0.0,8.8
instance_1454,4.0,0.04,8.0,8.0,4.56,80.04,0.28,1.28,8.64,0.0,8.44
instance_1455,4.0,0.04,8.0,8.0,3.44,80.04,0.52,2.56,8.44,0.04,8.32
instance_1457,4.0,24.36,8.0,8.0,8.12,80.08,8.68,9.08,9.16,0.12,8.84
instance_1458,4.0,1.0,1.04,8.0,8.04,16.24,3.44,3.92,9.08,0.04,8.4
instance_1459,4.0,0.04,8.0,8.0,0.2,80.8,0.04,1.32,8.28,0.0,8.2
instance_1461,4.0,0.0,8.0,8.0,0.4,0.2,0.0,0.12,10.36,0.0,8.96
instance_1463,4.0,0.0,8.0,8.0,0.16,80.24,0.04,1.16,8.2,0.04,8.2
instance_1464,4.0,1176.08,8.04,10.56,8.28,81.44,55.24,124.04,23.6,3.32,23.36
instance_1465,4.0,7.8,8.04,8.0,8.08,80.16,9.2,10.68,9.44,0.16,8.96
instance_1466,4.0,0.0,7.96,8.0,0.12,0.12,0.0,0.08,9.84,0.0,8.84
instance_1467,4.0,147.24,8.04,8.12,8.8,80.56,61.72,51.04,15.92,1.4,15.84
instance_1469,4.0,21.2,7.96,8.0,8.08,80.2,13.68,12.0,9.48,0.16,9.2
instance_1470,4.0,0.0,7.96,8.0,0.84,80.88,0.2,3.08,8.24,0.0,8.24
instance_1471,4.0,0.08,7.96,8.0,8.04,80.32,0.96,8.2,8.48,0.0,8.44
instance_1473,4.0,7.52,8.0,8.0,8.08,80.08,4.04,10.04,9.4,0.12,8.68
instance_1475,4.0,0.0,0.0,0.0,0.0,0.0,33.28,0.0,0.0,0.0,0.0
instance_1476,4.0,0.0,8.04,8.0,0.04,80.48,0.0,0.8,8.24,0.0,8.2
instance_1477,4.0,0.0,7.96,5.92,0.0,0.0,0.0,0.0,7.72,0.0,4.8
instance_1478,4.0,0.0,7.96,8.0,1.04,34.48,0.12,0.24,9.48,0.0,8.76
instance_1479,4.0,0.0,7.96,8.0,0.08,31.92,0.0,0.12,8.6,0.0,8.48
instance_1480,4.0,0.0,1.0,8.0,0.08,0.08,0.0,0.08,9.88,0.0,8.96
instance_1481,4.0,0.04,8.0,8.0,3.24,22.2,0.16,0.88,9.48,0.0,8.64
instance_1482,4.0,3.92,8.0,8.0,8.04,20.04,2.6,5.08,8.88,0.08,8.48
instance_1484,4.0,73.28,8.0,8.04,8.16,39.64,15.8,13.2,9.6,0.32,9.64
instance_1486,4.0,31.08,8.0,8.08,8.08,80.12,20.52,12.96,10.08,0.32,9.92
instance_1487,4.0,0.0,7.96,8.0,0.04,26.48,0.0,0.12,8.56,0.0,8.4
instance_1488,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
instance_1491,4.0,0.0,8.0,8.0,0.0,0.44,0.0,0.04,6.8,0.0,4.52
instance_1492,4.0,0.12,7.96,8.0,8.04,80.04,0.4,1.76,8.56,0.04,8.4
instance_1494,4.0,0.08,7.96,8.0,8.04,80.76,0.8,7.8,8.48,0.0,8.28
instance_1495,4.0,0.0,0.04,8.0,0.12,0.32,0.0,0.08,10.16,0.0,9.24
instance_1496,4.0,0.08,5.0,8.0,6.48,33.6,0.88,1.56,9.16,0.0,8.48
instance_1497,4.0,9.32,8.04,8.0,9.24,87.24,16.84,17.4,10.88,0.68,10.96
instance_1498,4.0,0.0,7.96,8.0,0.04,0.24,0.0,0.04,6.48,0.0,4.64
instance_1501,4.0,0.0,7.96,8.0,0.52,9.4,0.16,0.2,8.52,0.0,8.56
instance_1502,4.0,0.04,8.0,8.0,3.28,14.88,0.12,0.68,9.84,0.0,8.84
instance_1507,4.0,0.0,8.0,8.0,0.04,25.92,0.0,0.12,8.6,0.0,8.4
instance_1509,4.0,0.0,8.0,5.0,0.04,0.2,0.0,0.0,1.44,0.0,0.84
instance_1510,4.0,7.32,8.0,8.0,8.08,80.04,9.08,10.6,9.16,0.12,8.88
instance_1512,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,9.44,0.0,9.0
instance_1513,4.0,0.0,7.96,8.0,0.04,0.04,0.0,0.04,9.52,0.0,7.04
instance_1514,4.0,942.84,8.04,8.24,8.92,80.6,37.32,31.76,16.4,1.92,16.12
instance_1516,4.0,4.36,8.0,8.0,8.04,80.08,6.0,9.6,9.72,0.08,8.48
instance_1517,4.0,1.56,8.04,8.0,8.04,80.04,1.8,8.84,8.76,0.04,8.36
instance_1519,4.0,0.0,8.0,8.0,0.4,0.2,0.0,0.12,10.6,0.0,9.04
instance_1522,4.0,0.04,8.0,8.0,4.84,18.24,0.24,0.8,8.96,0.0,8.56
instance_1524,4.0,0.0,8.0,8.0,0.12,0.12,0.0,0.08,9.92,0.0,9.12
instance_1525,4.0,0.0,7.96,8.0,0.12,0.12,0.0,0.08,10.04,0.0,8.92
instance_1526,4.0,4.2,8.0,8.0,8.04,80.04,8.56,9.12,9.44,0.08,8.64
instance_1527,4.0,57.4,7.96,8.08,8.16,80.12,31.72,13.32,9.48,0.24,9.48
instance_1529,4.0,3.2,3.08,8.0,8.04,49.56,3.44,3.44,8.76,0.08,8.32
instance_1531,4.0,0.04,8.0,8.0,5.36,0.52,0.12,0.32,8.6,0.0,8.52
instance_1533,4.0,0.0,8.0,8.0,0.92,0.2,0.04,0.2,9.88,0.0,9.08
instance_1535,4.0,0.04,8.04,8.0,2.72,60.84,0.2,1.0,8.76,0.0,8.32
instance_1536,4.0,0.0,8.0,8.0,0.28,0.24,0.0,0.08,10.6,0.0,9.08
instance_1539,4.0,15.0,8.0,8.64,8.12,12.84,2.92,7.84,8.76,0.12,8.68
instance_1541,4.0,13.64,8.0,8.0,8.04,13.72,12.4,9.84,9.12,0.16,8.84
instance_1542,4.0,0.16,8.04,8.0,8.04,80.48,2.32,9.44,8.52,0.12,8.48
instance_1543,4.0,0.08,8.0,8.0,8.04,87.36,1.12,3.04,8.56,0.08,8.44
instance_1544,4.0,0.0,7.96,8.0,0.0,0.0,0.0,0.04,9.6,0.0,7.12
instance_1545,4.0,0.0,8.0,8.0,0.04,0.0,0.0,0.0,11.88,0.0,8.52
instance_1546,4.0,0.0,8.0,8.0,0.8,17.04,0.08,0.72,8.52,0.04,8.32
instance_1548,4.0,0.16,8.0,8.0,8.04,1.12,0.16,0.52,10.24,0.0,8.48
instance_1549,4.0,0.04,8.04,8.0,4.6,80.04,0.16,1.36,8.64,0.0,8.32
instance_1550,4.0,0.0,8.04,8.0,0.16,0.08,0.0,0.08,9.32,0.0,8.6
instance_1551,4.0,1.24,8.04,8.0,8.04,80.24,181.88,21.16,11.16,0.44,10.96
instance_1552,4.0,24.32,8.0,8.04,8.12,22.8,14.6,11.0,9.04,0.16,8.92
instance_1553,4.0,0.0,8.0,8.0,0.44,0.2,0.0,0.12,10.64,0.0,9.04
instance_1554,4.0,0.0,8.0,8.0,0.04,23.4,0.0,0.12,8.72,0.0,7.6
instance_1555,4.0,0.04,8.0,8.0,3.84,81.4,0.2,1.96,9.28,0.0,8.6
instance_1556,4.0,0.0,8.0,8.0,0.04,80.8,0.0,0.72,8.28,0.0,8.2
instance_1557,4.0,0.0,8.0,8.0,0.32,0.24,0.0,0.04,9.72,0.0,8.68
instance_1559,4.0,7.96,8.0,8.0,8.04,38.4,4.64,8.52,9.4,0.2,8.76
instance_1560,4.0,0.04,6.68,8.0,3.4,1.08,0.32,0.4,9.84,0.04,8.6
instance_1561,4.0,69.64,8.04,8.12,8.72,133.6,40.2,32.4,13.04,1.08,13.16
instance_1562,4.0,0.04,8.0,8.0,2.92,82.64,0.16,1.84,9.44,0.0,8.64
instance_1563,4.0,0.0,7.96,5.04,0.04,0.08,0.0,0.04,8.84,0.0,4.92
instance_1564,4.0,0.0,8.04,8.0,0.12,80.8,0.0,1.08,8.28,0.0,8.2
instance_1565,4.0,0.04,8.0,8.0,3.56,80.04,0.96,4.0,8.28,0.04,8.28
instance_1566,4.0,1925.0,8.08,8.4,8.28,554.4,628.6,39.6,16.36,1.44,16.44
instance_1567,4.0,0.0,8.0,8.0,0.24,0.12,0.0,0.08,9.84,0.0,8.8
instance_1570,4.0,0.0,1.52,8.0,0.84,80.04,0.28,1.48,8.24,0.0,8.2
instance_1572,4.0,8.2,7.96,8.0,8.04,80.08,10.64,10.44,9.4,0.2,9.0
instance_1573,4.0,0.0,8.0,8.0,0.08,41.44,0.0,0.2,8.4,0.0,8.32
instance_1574,4.0,0.0,8.0,8.0,0.2,8.6,0.0,0.28,8.72,0.0,8.6
instance_1576,4.0,0.08,8.0,8.0,8.04,89.44,2.2,3.64,8.6,0.12,8.56
instance_1577,4.0,0.04,8.0,8.0,4.12,36.04,0.2,2.84,9.6,0.0,8.68
instance_1580,4.0,0.0,8.0,8.0,2.12,56.72,0.2,1.08,8.72,0.0,8.44
instance_1582,4.0,0.04,1.8,8.0,3.44,80.08,1.0,3.84,8.32,0.04,8.24
instance_1583,4.0,22.12,8.0,8.24,8.04,80.76,14.44,11.44,9.24,0.24,9.24
instance_1584,4.0,235.32,5.36,8.0,8.24,80.2,17.68,14.68,10.48,0.44,10.56
instance_1586,4.0,0.04,8.0,8.0,3.0,0.56,0.04,0.28,10.28,0.0,8.68
instance_1587,4.0,0.0,8.0,8.0,0.04,27.56,0.0,0.12,8.64,0.0,8.6
instance_1588,4.0,0.0,7.96,8.0,0.08,80.88,0.04,0.92,8.2,0.04,8.2
instance_1589,4.0,8.16,8.04,8.04,8.04,80.12,29.24,12.04,9.68,0.2,9.2
instance_1590,4.0,0.04,8.08,8.0,6.64,83.12,0.64,1.52,8.4,0.08,8.36
instance_1591,4.0,0.0,8.0,8.0,0.2,0.92,0.0,0.32,9.0,0.0,8.52
instance_1593,4.0,2.32,8.04,8.0,8.04,80.04,14.32,7.24,9.0,0.12,8.52
instance_1594,4.0,0.0,8.0,8.0,0.08,0.08,0.0,0.08,10.36,0.0,9.24
instance_1596,4.0,0.32,8.0,8.04,8.04,86.84,5.52,13.52,8.88,0.12,8.8
instance_1597,4.0,0.0,8.0,8.0,0.24,4.64,0.0,0.36,9.4,0.0,8.88
instance_1598,4.0,51.08,7.96,8.0,8.24,25.6,17.44,11.8,9.24,0.4,9.04
instance_1599,4.0,0.0,7.96,7.48,0.0,0.0,0.0,0.04,9.88,0.0,6.96
instance_1600,4.0,0.04,8.0,8.0,4.24,80.04,0.2,1.56,9.28,0.0,8.52
instance_1602,4.0,1.0,8.0,8.36,8.04,80.04,1.84,6.64,8.8,0.24,8.8
instance_1603,4.0,0.0,6.12,8.0,0.12,0.12,0.0,0.04,10.48,0.0,9.12
instance_1604,4.0,10.92,8.0,8.0,8.04,80.2,7.32,16.24,11.4,0.48,11.36
instance_1605,4.0,6.72,8.0,8.04,8.04,31.0,3.96,6.56,9.24,0.08,8.64
instance_1606,4.0,0.0,0.04,8.0,0.08,6.12,0.0,0.08,4.04,0.0,4.72
instance_1607,4.0,7.76,8.08,8.0,8.08,80.12,9.28,10.48,9.36,0.12,9.0
instance_1609,4.0,2.6,7.96,8.04,8.08,80.12,6.36,10.6,8.96,0.28,8.8
instance_1610,4.0,0.08,8.0,8.04,8.04,83.16,10.44,9.64,8.6,0.08,8.56
instance_1611,4.0,0.0,8.0,8.0,3.24,80.04,0.12,1.08,8.48,0.04,8.32
instance_1612,4.0,0.44,8.04,8.0,8.04,84.04,1.16,9.04,8.44,0.08,8.4
instance_1613,4.0,0.2,8.0,8.0,8.04,80.04,1.8,8.68,8.8,0.04,8.4
instance_1614,4.0,2287.04,8.08,14.76,9.6,1092.44,516.88,595.92,52.96,8.12,53.56
% 
% 
% 
