@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_4 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_3 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_5 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_6 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_10 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_2 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_7 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_9 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_8 {ok, timeout, memout, presolved, crash, other, unknown}
@ATTRIBUTE step_1 {ok, timeout, memout, presolved, crash, other, unknown}

@DATA
instance_1542,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1543,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1544,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1545,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1546,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1548,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1549,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1550,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1551,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1552,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1553,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1554,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1555,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1556,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1557,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1559,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1560,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1561,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1562,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1563,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1564,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1565,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1566,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1567,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1570,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1572,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1573,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1574,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1576,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1577,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1580,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1582,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1583,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1584,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1586,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1587,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1588,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1589,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1590,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1591,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1593,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1594,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1596,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1597,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1598,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1599,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1600,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1602,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1603,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1604,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1605,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1606,1.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
instance_1607,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1609,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1610,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1611,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1612,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1613,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
instance_1614,1.0,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
% 
% 
% 
