@RELATION Svea

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC

@DATA
instance_14,4.0,1680.0,7140.0,1636.0,7096.0,0.1076,0.0248,0.9224,2.0044,2.3624,0.0,4.0,2.9308,0.0296,0.292,0.0292,0.0488,0.652,0.0,0.0,3.8648,0.0296,1.2008,0.0092,0.0608,10.9792,0.8548,0.6836,0.0,4.0,13.2156,0.0144,1.5308,0.0,0.0316,9.1052,1.9436,0.0584,1.1864,0.018,0.1172,0.0456,0.948,0.018,0.0924,11.8268,0.4292,0.974,0.2196,1.0,9.1396,16.0,0.0,16.0,16.0,0.0,15613.6,0.0392,15396.0,15848.0,15848.0,15396.0,15812.0,15492.0,15604.0,95.86,0.2616,89.18,106.272,106.272,89.18,105.92,92.62,93.604,1.4696,2.4976,0.002,4.0,2.728,0.2492,2.1304,0.7024,1.3752,0.334,2.9288,0.0148,1.5328,0.6824,0.0864,0.4588,0.1512,0.2716,71.088,1.0012,359.76,0.3112,360.0,324.0,396.0,3.81,0.8008,3.412,0.1616,58.54,1.2056,358.964,0.3136,360.0,324.0,396.0,1.4688,1.7672,3.364,0.4208,1.272,2.2124
instance_15,4.0,720.0,61200.0,720.0,61200.0,0.0,0.0,0.0472,1.262,2.7024,0.5716,4.0,4.0372,0.1556,0.0,0.1556,0.1556,0.0,0.0,0.0,0.0,0.1556,0.1592,0.1396,0.1716,16.994,0.132,0.0976,0.0064,0.4968,8.4724,0.0104,0.6552,0.006,0.0144,12.392,0.2652,0.0468,0.0,0.0468,0.0468,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,16536.0,0.1496,15872.0,17492.0,17492.0,15872.0,17492.0,16132.0,16648.0,214.468,0.0988,207.772,219.876,219.876,207.772,219.876,210.808,219.42,0.2688,2.8448,0.0112,0.9248,0.5468,0.0468,0.3992,0.1136,0.244,0.0004,1.4884,0.0,0.0008,0.0008,0.0004,0.0004,0.0004,0.0004,66.272,0.8164,118.84,0.5772,116.0,100.0,140.0,6.5308,1.064,3.4684,0.2736,66.184,0.8532,118.708,0.5652,116.0,96.0,140.0,5.2988,1.65,3.4588,0.2584,2.5428,2.942
instance_17,4.0,196448.0,9280000.0,176812.0,9200000.0,0.4444,0.038,0.0772,3.6504,1.1696,0.0,4.0,2.25,0.0004,10.3368,0.0,0.0192,1.5076,0.0,3.79,3.8268,0.0004,22.4212,0.0,0.044,20.1024,2.1428,1.142,0.0,4.0,16.9664,0.0,20.8824,0.0,0.026,19.1244,3.8252,0.0004,13.6056,0.0,0.036,?,?,?,?,?,?,?,?,?,?,15.3332,0.3888,12.0,16.0,1.8024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6992,0.928,0.0,4.0,4.0,2.7464,4.0,3.9624,3.9996,0.2092,9.896,0.0,4.0,1.0736,0.0,0.0536,0.0,0.0008,41812.0,0.0,0.0,0.0,0.0,0.0,0.0,239.292,0.0,4.0824,0.0,27968.0,0.0,0.0,0.0,0.0,0.0,0.0,184.884,0.0,4.0512,0.0,0.8648,2.3232
instance_18,4.0,12292.0,79140.0,11360.0,70932.0,0.328,0.4628,0.6404,1.604,3.368,0.0,4.0,5.1216,0.0052,0.5624,0.0028,0.0056,2.462,0.0,0.1804,0.8204,0.0052,2.1812,0.002,0.0296,5.0568,0.1024,0.1812,0.0,1.0908,2.8868,0.002,3.632,0.0008,0.0156,8.894,1.4512,0.0016,3.6872,0.0008,0.0144,0.0104,2.8484,0.0012,0.0304,7.552,1.5228,1.6896,0.1544,2.5456,6.5428,27.5924,0.3676,20.0,32.0,3.816,4068.0,0.8568,2920.0,5504.0,5504.0,2920.0,5120.0,3352.0,3820.0,284.752,1.3228,112.9,416.72,416.72,112.9,360.388,220.428,267.34,0.3988,5.3948,0.0,2.4928,1.2996,0.0,0.5372,0.0244,0.0752,0.2392,0.9044,0.0,0.4048,0.2792,0.172,0.2788,0.2192,0.266,442.48,0.8768,1834.0,0.1256,1828.0,1764.0,1900.0,1.7636,1.0428,2.7652,0.11,762.24,0.762,1832.8,0.3292,1836.0,1768.0,1920.0,0.9524,2.8088,2.9644,0.4332,0.1992,1.1504
instance_20,4.0,348.0,928.0,244.0,928.0,1.7048,0.0,1.0516,1.5516,3.3908,0.0,4.0,4.7908,0.2556,0.3128,0.1968,0.2624,1.3304,0.0,0.0,0.414,0.2556,0.4924,0.2068,0.276,2.4264,0.0,0.0,0.0,0.0,0.0,0.082,1.748,0.0344,0.138,5.288,1.2932,0.0984,0.3196,0.0864,0.1036,0.3608,0.4544,0.2588,0.3964,4.8088,1.7372,0.1868,1.6,1.8948,4.8088,20.0,0.0,20.0,20.0,0.0,15281.2,0.2,13712.0,16448.0,16448.0,14540.0,15900.0,14732.0,15432.0,78.84,0.1028,76.052,83.56,83.56,76.384,79.396,76.944,79.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4244,0.272,1.2596,1.5188,1.5144,1.2756,1.492,1.2888,1.4648,7.4904,2.5404,27.7044,0.922,28.0,20.0,36.0,5.808,1.0632,3.34,0.6348,4.0248,0.442,27.6304,0.9344,28.0,20.0,36.0,4.8084,1.3584,3.1188,0.612,3.9884,3.998
instance_21,4.0,120000.0,504000.0,117036.0,500000.0,0.1012,0.0256,0.9348,1.9872,2.3476,0.0,4.0,2.844,0.0004,0.254,0.0004,0.0008,0.624,0.0,0.0,3.8612,0.0004,1.1608,0.0,0.0012,10.864,0.9176,0.6864,0.0,4.0,13.466,0.0004,1.6068,0.0,0.0012,9.3268,1.9692,0.0008,1.1752,0.0,0.0028,0.0008,0.974,0.0,0.002,11.85,0.4084,0.9728,0.1312,2.0,8.9892,22.682,0.3316,20.0,24.0,2.5356,20.73,2.1916,4.0,72.0,36.0,12.0,24.0,12.0,20.0,306.172,1.228,124.0,598.0,426.0,198.0,363.332,237.6,296.0,1.5784,2.31,0.0,4.0,2.8292,0.3424,2.282,0.8292,1.5496,0.3724,2.6348,0.0032,2.9772,0.706,0.1116,0.4988,0.1896,0.3188,3846.0,1.0208,25576.0,0.016,25576.0,25504.0,25504.0,2.7456,1.8272,3.41,0.0744,3539.44,2.8876,25378.4,0.0212,25432.0,25208.0,25488.0,1.3648,6.0084,3.4032,0.1992,0.8988,1.058
instance_22,4.0,480.0,2688.0,432.0,2640.0,0.4444,0.0728,0.6544,1.8396,4.1488,0.0,4.0,4.3948,0.1332,3.8152,0.074,0.6668,2.1124,0.0,3.2484,3.2484,0.1332,0.0,0.1332,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,1.4236,0.012,0.0668,7.6852,2.5696,0.284,0.924,0.182,0.394,0.2376,3.7796,0.1272,1.1456,3.394,0.5784,1.5176,0.0992,0.7432,6.2912,12.0,0.0,12.0,12.0,0.0,19350.8,0.034,19116.0,19564.0,19564.0,19116.0,19476.0,19188.0,19472.0,119.764,0.0948,116.236,124.036,124.036,116.236,122.092,116.492,120.776,3.2556,0.0608,3.1104,3.3036,3.3032,3.2164,3.2968,3.224,3.2616,0.774,0.1916,0.7392,0.8792,0.8036,0.7392,0.8024,0.74,0.77,8.2292,0.4544,169.66,0.4912,168.0,144.0,196.0,11.8524,0.4432,3.9816,0.0204,8.0,0.0,169.992,0.4904,172.0,144.0,196.0,12.0084,0.412,3.98,0.0208,3.4832,3.6156
instance_24,4.0,524000.0,1552000.0,89872.0,676000.0,19.3228,5.1688,0.5312,1.4992,2.8248,0.0,4.0,7.0476,0.0008,1.54,0.0004,0.0064,6.4828,0.0,0.4916,1.8772,0.0008,6.0572,0.0,0.0344,12.2588,0.6844,0.606,0.0,3.7948,11.6208,0.0004,7.2532,0.0,0.0164,10.5128,1.8172,0.0004,5.7364,0.0,0.026,?,?,?,?,?,?,?,?,?,?,29.9324,0.2848,28.0,36.0,3.0548,1407.36,0.7664,824.0,1916.0,1900.0,980.0,1552.0,1248.0,1360.0,46.132,0.6736,36.0716,73.028,53.86,38.4212,49.456,42.24,44.712,2.2572,1.7832,0.0,4.0,3.4048,0.5052,2.9624,1.7332,2.4824,0.3144,3.2848,0.0,1.772,0.5888,0.0024,0.478,0.096,0.2952,3967.0,3.7016,18433.2,2.6672,24480.0,0.0,24720.0,4.1892,3.1244,3.8208,0.6024,3886.68,0.9552,24485.6,0.0216,24516.0,24340.0,24560.0,1.4656,4.5964,3.6396,0.058,0.1332,0.6488
instance_27,4.0,16000.0,67200.0,15572.0,66736.0,0.11,0.028,0.9332,1.9812,2.3512,0.0,4.0,2.9108,0.0032,0.2692,0.0032,0.0052,0.6976,0.0,0.0,3.838,0.0032,1.1608,0.0008,0.0076,10.8672,0.914,0.6692,0.0,4.0,13.4676,0.0016,1.5848,0.0,0.0044,9.2504,1.958,0.0064,1.1716,0.0016,0.0148,0.0048,0.974,0.0016,0.0108,11.8652,0.4088,0.9668,0.174,1.1428,9.0112,19.9936,0.0324,16.0,20.0,0.0488,240.268,1.1812,132.0,620.0,308.0,172.0,264.0,204.0,224.0,158.588,0.3816,126.868,202.272,177.188,139.912,169.192,148.396,157.276,1.5796,2.268,0.0016,4.0,2.8176,0.3748,2.2796,0.8532,1.54,0.3676,2.6068,0.0132,2.6492,0.7072,0.1116,0.494,0.1844,0.316,461.12,0.8244,3389.4,0.1052,3396.0,3280.0,3484.0,2.6248,0.9148,3.384,0.0724,306.876,1.6648,3377.08,0.386,3408.0,3276.0,3516.0,0.4748,5.6876,3.3344,0.1888,1.0116,1.4116
instance_28,4.0,1476000.0,4400000.0,225572.0,1824000.0,22.1656,5.6468,0.4944,1.4588,2.9116,0.0,4.0,7.4608,0.0004,1.6424,0.0,0.0028,6.8652,0.0,0.5192,1.932,0.0004,7.194,0.0,0.0136,11.6888,0.7876,0.6092,0.0,3.8796,11.3212,0.0,8.6336,0.0,0.0064,9.9904,2.0272,0.0004,6.4736,0.0,0.0076,?,?,?,?,?,?,?,?,?,?,34.4704,0.3564,28.0,40.0,4.1656,1065.0,1.4852,472.0,1580.0,1580.0,472.0,1580.0,1052.0,1156.0,70.152,1.3668,44.9,94.372,94.372,44.9,94.372,47.5,93.832,2.4656,1.7988,0.0,4.0,3.698,0.4236,3.3672,2.0488,2.7256,0.2884,3.2684,0.0,1.74,0.5924,0.0036,0.4764,0.0656,0.264,46044.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5948,0.0,5.44,0.0,8770.0,0.6412,61828.0,0.0024,61828.0,61800.0,61800.0,2.6332,2.082,3.5808,0.0388,0.1312,0.6928
instance_30,4.0,5000.0,100000.0,5000.0,100000.0,0.0,0.0,0.2,1.4964,2.6056,0.8,4.0,3.316,0.016,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.016,0.3964,0.0108,0.0216,14.7372,0.326,0.2412,0.0,1.306,12.0924,0.0028,0.9112,0.0012,0.0056,11.38,0.7436,0.0548,0.3456,0.0396,0.0716,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,127.328,0.906,68.0,236.0,168.0,96.0,144.0,108.0,124.0,247.412,0.4212,189.332,325.168,280.716,218.236,262.372,229.176,245.444,0.686,2.6848,0.0004,2.2836,1.3312,0.1216,0.978,0.3216,0.6128,0.0112,2.63,0.0012,0.0808,0.02,0.004,0.014,0.006,0.0092,270.944,0.7612,955.08,0.3088,956.0,892.0,1020.0,4.034,0.9964,3.4264,0.1688,227.032,3.502,956.12,0.3532,964.0,892.0,1032.0,1.2288,1.542,3.35,0.2944,1.8928,2.332
instance_31,4.0,2912.0,75816.0,2808.0,72904.0,0.148,0.1596,0.154,4.0,0.0,4.0,4.0,0.0,0.0168,9.4036,0.0112,0.3076,0.358,0.0,3.9288,3.9288,0.0168,0.0,0.0168,0.0168,0.0,1.3684,0.0,1.3684,1.3684,0.0,0.0112,0.0,0.0112,0.0112,0.0,3.9288,0.154,0.0,0.154,0.154,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.722,0.0004,3.7208,3.7232,3.7228,3.7212,3.7224,3.7216,3.722,0.1248,0.0376,0.1224,0.1276,0.1264,0.1232,0.1256,0.124,0.1248,16.3148,133.748,1305.48,0.1996,1308.0,1240.0,1372.0,53.92,0.1896,3.9948,0.1196,0.8916,160.3,1306.2,0.1892,1304.0,1240.0,1376.0,54.16,0.1484,3.9984,0.0088,4.0,4.0
instance_32,4.0,1400.0,5964.0,1376.0,5932.0,0.0696,0.0216,0.928,2.0016,2.3088,0.0,4.0,2.718,0.0352,0.2312,0.0348,0.0464,0.5624,0.0,0.0,3.8732,0.0352,1.1324,0.016,0.0892,10.574,0.8828,0.6516,0.0,3.0588,13.272,0.0184,1.5664,0.0028,0.0512,9.2856,2.0932,0.0684,1.1064,0.0296,0.1728,0.0536,0.9576,0.0216,0.1212,11.7408,0.444,0.972,0.2048,1.2444,9.3128,16.0,0.0,16.0,16.0,0.0,15882.4,0.0688,15528.0,16360.0,16360.0,15528.0,16144.0,15632.0,15900.0,87.492,0.1976,83.448,95.556,95.556,83.448,93.776,84.452,86.08,1.512,2.2996,0.0016,3.6904,2.7444,0.3576,2.1284,0.8384,1.518,0.336,2.658,0.0256,1.0628,0.6564,0.1056,0.434,0.1672,0.2844,57.224,1.2048,304.052,0.3388,304.0,272.0,336.0,3.9652,0.846,3.4472,0.938,47.0,1.0056,303.984,0.3348,304.0,272.0,336.0,1.6208,1.582,3.3836,0.1604,1.3504,2.3836
instance_34,4.0,280.0,24920.0,280.0,24920.0,0.0,0.0,0.0448,1.2368,2.7276,0.5716,4.0,3.9732,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.1408,0.3648,0.4284,15.3004,0.1236,0.0956,0.0,0.5104,8.03,0.0252,0.686,0.012,0.0364,12.2184,0.2512,0.0444,0.0,0.0444,0.0444,?,?,?,?,?,?,?,?,?,?,8.0,0.0,8.0,8.0,0.0,17798.8,0.0608,17440.0,18308.0,18308.0,17440.0,17920.0,17640.0,17780.0,102.32,0.0536,100.376,104.032,104.032,100.376,103.344,100.68,103.268,0.25,2.9584,0.0,0.9612,0.4732,0.07,0.3588,0.116,0.2044,0.0004,1.4612,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0004,35.4156,1.066,48.276,0.8244,48.0,36.0,60.0,8.134,1.2412,3.5248,0.3964,34.0488,1.0712,48.208,0.8356,48.0,36.0,60.0,7.2576,1.6584,3.4892,0.408,2.7216,3.0948
instance_38,4.0,2976.0,9856.0,1440.0,8832.0,4.2668,0.4636,0.652,1.8176,2.902,0.0,4.0,5.9976,0.0376,0.858,0.0224,0.0556,4.3564,0.0,0.348,2.3768,0.0376,3.6004,0.0144,0.174,6.7544,0.14,0.1164,0.0,0.2668,5.0304,0.0156,3.2708,0.0036,0.076,10.0672,1.7664,0.0212,3.5452,0.0108,0.0888,0.098,2.1236,0.0216,0.1864,10.3016,0.9316,1.5432,0.4236,1.6248,10.0564,24.8024,0.5548,20.0,32.0,4.89,14944.0,0.0996,14296.0,15472.0,15472.0,14296.0,15288.0,14824.0,14960.0,82.372,0.2412,76.956,91.424,91.424,76.956,83.644,77.296,82.256,0.8084,2.8792,0.0,1.406,1.406,0.0276,1.4036,0.1184,0.7776,0.128,2.8408,0.0,0.2604,0.2588,0.0224,0.182,0.048,0.1816,102.44,0.9476,264.976,0.3552,264.0,236.0,296.0,4.556,0.9852,3.3772,0.1828,95.96,0.7936,264.4,0.3584,264.0,232.0,296.0,2.2172,1.67,3.348,0.1684,1.8372,3.5752
instance_40,4.0,74428.0,222896.0,27124.0,137460.0,6.976,2.486,0.7892,1.52,3.7796,0.0,4.0,5.7392,0.002,1.7504,0.0012,0.0212,5.026,0.0,1.2984,2.6748,0.002,4.7324,0.0008,0.0332,7.3324,0.31,0.2328,0.0,2.4,7.0684,0.0008,5.0752,0.0,0.0148,6.2752,2.1656,0.002,4.2124,0.0008,0.0256,0.0064,4.5896,0.0008,0.044,12.6092,0.516,1.8972,0.0352,2.1092,11.7252,88.612,0.5528,76.0,116.0,6.7116,6675.2,0.5148,5608.0,7976.0,7976.0,5608.0,7976.0,6344.0,6772.0,668.44,1.7468,375.804,1153.64,1153.64,375.804,1153.64,546.88,597.4,0.7344,2.7788,0.0,2.9472,1.7372,0.134,0.8856,0.372,0.5668,0.1068,3.914,0.0,1.1576,0.2076,0.0084,0.1828,0.0392,0.0788,1506.92,2.4852,6322.8,0.7224,6532.0,6384.0,6672.0,3.5584,2.1252,3.594,0.492,1660.88,0.19,6532.4,0.068,6540.0,6384.0,6676.0,1.396,0.98,3.5804,0.0284,1.0868,3.994
instance_41,4.0,3600.0,72000.0,3600.0,72000.0,0.0,0.0,0.2,1.5032,2.604,0.8,4.0,3.3328,0.0224,0.0,0.0224,0.0224,0.0,0.0,0.0,0.0,0.0224,0.4024,0.0164,0.0292,14.7692,0.3352,0.2548,0.0,1.3332,12.2652,0.0044,0.8664,0.0016,0.0068,11.2524,0.7632,0.0716,0.3268,0.0552,0.0884,?,?,?,?,?,?,?,?,?,?,12.0,0.0,12.0,12.0,0.0,202.94,1.0224,120.0,416.0,256.0,152.0,228.0,168.0,192.0,218.12,0.2872,184.204,262.164,236.252,196.444,227.612,207.724,219.092,0.7016,2.7676,0.0,2.22,1.4308,0.1244,1.046,0.3056,0.6028,0.0116,2.6416,0.0008,0.0492,0.0208,0.004,0.0148,0.006,0.0096,190.316,0.6888,693.28,0.2544,692.0,636.0,748.0,4.2936,0.882,3.434,0.1168,151.608,0.6612,690.92,0.2564,688.0,636.0,744.0,1.4736,1.3976,3.3684,0.1084,1.9084,2.3108
instance_42,4.0,1680.0,7140.0,1644.0,7036.0,0.0876,0.0592,0.9348,2.0488,2.32,0.0,4.0,2.7752,0.0296,0.2316,0.0292,0.0488,0.4456,0.0,0.0,3.916,0.0296,1.1764,0.0112,0.0592,10.8116,0.902,0.6812,0.0,3.3044,13.1024,0.0148,1.4652,0.0024,0.034,9.0552,2.0328,0.0576,1.1496,0.0228,0.1184,0.0444,0.9632,0.016,0.0932,11.7628,0.4384,0.9856,0.2092,1.0,9.2164,16.0,0.0,16.0,16.0,0.0,15752.0,0.0792,15272.0,16168.0,16168.0,15272.0,16100.0,15532.0,15836.0,96.624,0.2392,86.204,106.152,106.152,86.204,102.988,93.18,97.148,1.524,2.376,0.0044,3.7424,2.7356,0.3108,2.2184,0.8428,1.4852,0.3616,2.6112,0.0136,1.2764,0.6792,0.1032,0.5052,0.1848,0.3084,64.5,1.0544,361.92,0.3128,364.0,328.0,396.0,3.8484,0.8284,3.4356,0.1588,52.908,1.054,362.32,0.3128,364.0,328.0,396.0,1.4968,1.6004,3.3888,0.172,1.3068,2.3764
instance_43,4.0,280668.0,840000.0,66540.0,399504.0,12.872,4.3908,0.6664,1.8596,3.0296,0.0,4.0,7.5932,0.0008,1.6776,0.0004,0.0028,6.756,0.0,0.9684,2.2536,0.0008,9.1396,0.0004,0.0192,11.984,0.7348,0.5172,0.0,2.8572,12.7736,0.0004,8.43,0.0,0.0064,8.9552,1.8112,0.0008,6.7184,0.0004,0.0128,?,?,?,?,?,?,?,?,?,?,91.924,0.6684,64.0,112.0,10.062,1750.4,0.914,456.0,2336.0,2144.0,1588.0,1980.0,1612.0,1792.0,30.8892,0.594,22.0212,39.3656,36.4376,23.8796,33.7896,26.8524,31.7884,1.7768,2.1236,0.0,3.9888,3.1952,0.518,2.462,1.0684,1.7872,0.3004,2.434,0.0,1.7332,0.5488,0.0444,0.4392,0.1608,0.296,3132.8,6.662,16753.6,2.2368,20856.0,0.0,21124.0,3.9984,3.0816,3.9324,0.8704,3323.2,1.8564,18610.8,1.4056,20602.0,0.0,20852.0,2.922,2.582,3.8176,0.3564,0.2732,0.7088
instance_44,4.0,37704.0,239964.0,37452.0,239240.0,0.0268,0.012,0.626,1.9856,2.9308,0.0,4.0,5.0804,0.0016,1.4192,0.0008,0.0148,4.2388,0.0,0.9212,2.7712,0.0016,17.7156,0.0008,0.2504,8.5736,0.608,0.288,0.0,2.6668,8.8672,0.0004,16.5588,0.0,0.0644,6.1868,1.0088,0.0008,11.3204,0.0004,0.0944,?,?,?,?,?,?,?,?,?,?,40.344,0.3276,32.0,48.0,4.8676,1503.8,0.8208,952.0,2224.0,1944.0,988.0,1696.0,1264.0,1496.0,48.464,1.1716,18.8824,75.028,68.932,30.114,61.176,37.8556,49.132,2.392,1.1856,0.0,3.854,3.1252,1.408,2.9308,2.0052,2.5812,0.1752,2.532,0.0,1.2124,0.3276,0.0568,0.2172,0.1108,0.1572,1729.88,11.6544,9946.8,1.1092,10656.0,10352.0,10816.0,3.8856,5.3532,3.9796,2.2672,2001.12,1.6668,10262.8,0.8352,10680.0,10432.0,10864.0,1.7656,4.1396,3.6228,0.3056,0.4432,2.0344
instance_47,4.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instance_49,4.0,3600.0,99300.0,3480.0,99300.0,0.138,0.0,0.14,2.0008,2.3524,0.0,4.0,2.5048,0.014,1.212,0.0092,0.1332,0.39,0.0,0.07,3.9952,0.014,0.0,0.014,0.014,0.0,1.3024,0.0,1.3024,1.3024,0.0,0.0068,0.7308,0.0044,0.0092,12.5924,1.9992,0.0184,0.0,0.0184,0.0184,0.0184,1.8972,0.0092,0.2664,0.39,0.1748,0.2812,0.1392,0.2664,0.39,12.0,0.0,12.0,12.0,0.0,10540.0,0.662,5740.0,13824.0,11464.0,9912.0,11244.0,10108.0,10692.0,175.552,0.7832,107.688,264.536,192.548,150.232,191.736,166.316,173.34,2.1072,0.0,2.1068,2.1072,2.1072,2.1072,2.1072,2.1072,2.1072,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0332,0.7504,1108.56,0.218,1108.0,1052.0,1164.0,44.12,0.1948,3.9984,0.0016,26.5076,78.112,1111.88,0.2296,1116.0,1056.0,1168.0,35.7468,1.1028,3.992,0.1632,2.9004,3.8368
