@RELATION Sora

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE step_9 NUMERIC
@ATTRIBUTE step_16 NUMERIC
@ATTRIBUTE step_13 NUMERIC
@ATTRIBUTE step_14 NUMERIC
@ATTRIBUTE step_5 NUMERIC
@ATTRIBUTE step_11 NUMERIC
@ATTRIBUTE step_1 NUMERIC
@ATTRIBUTE step_4 NUMERIC
@ATTRIBUTE step_3 NUMERIC
@ATTRIBUTE step_8 NUMERIC
@ATTRIBUTE step_12 NUMERIC
@ATTRIBUTE step_15 NUMERIC
@ATTRIBUTE step_7 NUMERIC
@ATTRIBUTE step_10 NUMERIC
@ATTRIBUTE step_6 NUMERIC
@ATTRIBUTE step_2 NUMERIC

@DATA
instance_1494,1.0,41.616,26.452,31.332,23.284,26.176,27.452,0.896,0.384,0.0,0.592,0.02400000000000002,0.0,0.4,0.7080000000000001,0.7160000000000001,21.556
instance_1495,1.0,3.268,5.676,10.712,2.676,5.108,1.992,0.088,0.048000000000000015,0.128,0.055999999999999994,0.0040000000000000036,0.164,0.04000000000000001,0.020000000000000004,0.07200000000000001,0.756
instance_1497,1.0,3.372,5.676,10.712,2.692,5.184,2.028,0.092,0.04400000000000001,0.128,0.05199999999999999,0.0,0.16,0.036000000000000004,0.020000000000000004,0.068,0.76
instance_1498,1.0,3.448,5.696,10.724,2.692,5.112,2.072,0.088,0.048000000000000015,0.132,0.055999999999999994,0.0,0.164,0.04000000000000001,0.024000000000000007,0.07200000000000001,0.764
instance_1499,1.0,3.604,5.716,10.756,2.72,5.112,2.164,0.088,0.05200000000000002,0.136,0.06,0.0040000000000000036,0.168,0.04400000000000001,0.024000000000000007,0.07600000000000001,0.784
instance_1500,1.0,3.696,5.72,10.736,2.704,5.1,2.14,0.092,0.048000000000000015,0.136,0.055999999999999994,0.0,0.17200000000000001,0.04000000000000001,0.024000000000000007,0.07600000000000001,0.804
instance_1501,1.0,3.716,5.716,10.728,2.704,5.124,2.18,0.092,0.048000000000000015,0.136,0.055999999999999994,0.0,0.17200000000000001,0.04000000000000001,0.024000000000000007,0.07200000000000001,0.788
instance_1503,1.0,11.788,5.76,10.808,2.776,5.232,2.568,0.232,0.11199999999999996,0.31200000000000006,0.12399999999999997,0.0,0.368,0.07599999999999998,0.055999999999999966,0.17599999999999996,0.98
instance_1507,1.0,12.132,5.796,10.816,2.78,5.24,2.616,0.228,0.11200000000000002,0.31600000000000006,0.12799999999999997,0.0040000000000000036,0.368,0.088,0.05999999999999997,0.18399999999999997,0.868
instance_1508,1.0,11.94,5.788,10.808,2.788,5.244,2.596,0.224,0.11600000000000002,0.30800000000000005,0.12399999999999997,0.0040000000000000036,0.368,0.08399999999999999,0.05600000000000002,0.17200000000000001,0.884
instance_1509,1.0,12.132,5.808,10.82,2.804,5.236,2.632,0.232,0.11199999999999996,0.31200000000000006,0.11999999999999997,0.00799999999999998,0.372,0.07999999999999999,0.055999999999999966,0.17200000000000001,5.38
instance_1510,1.0,18.804,7.08,12.132,4.024,6.5,7.7,0.448,0.192,0.728,0.22400000000000003,0.0,0.804,0.2,0.15599999999999997,0.34,2.168
instance_1513,1.0,16.488,6.996,11.988,4.032,6.456,5.456,0.436,0.192,0.752,0.22800000000000004,0.0,0.8440000000000001,0.184,0.15999999999999998,0.27199999999999996,2.38
instance_1514,1.0,17.328,6.968,11.9,4.064,6.464,5.34,0.412,0.176,0.788,0.22400000000000003,0.0040000000000000036,0.8880000000000001,0.192,0.16799999999999998,0.34,2.348
instance_1517,1.0,22.312,7.316,12.408,4.312,6.944,7.228,0.508,0.21999999999999997,0.996,0.268,0.028000000000000025,1.144,0.21199999999999997,0.24,0.372,15.488
instance_1518,1.0,41.544,8.764,13.792,5.588,8.536,10.284,0.876,0.29999999999999993,1.892,0.344,0.0,2.108,0.2759999999999999,0.30799999999999994,0.576,17.136
instance_1519,1.0,41.636,8.816,13.808,5.736,8.632,10.532,0.932,0.352,1.964,0.4839999999999999,0.0,2.188,0.392,0.29999999999999993,0.632,16.304
instance_1521,1.0,36.152,8.528,13.512,5.512,8.356,9.88,0.684,0.31999999999999995,1.5759999999999996,0.42400000000000004,0.03599999999999992,1.8199999999999998,0.352,0.31999999999999995,0.4959999999999999,17.484
instance_1523,1.0,31.96,6.412,11.484,3.42,5.684,7.344,0.14,0.00799999999999998,0.0,0.015999999999999986,0.003999999999999976,2.8,0.027999999999999997,0.07199999999999998,0.03999999999999998,22.684
instance_1525,1.0,32.008,6.776,11.828,3.8,6.184,7.344,0.176,0.01200000000000001,0.0,0.016000000000000014,0.0040000000000000036,4.036,0.036000000000000004,0.08800000000000002,0.06,37.024
instance_1526,1.0,24.0,7.24,12.244,4.232,6.66,8.528,0.224,0.0040000000000000036,0.0,0.01999999999999999,0.0,5.4319999999999995,0.04000000000000001,0.10400000000000001,0.06399999999999997,53.364
instance_1527,1.0,53.816,7.48,12.512,4.52,7.028,8.38,0.24,0.016000000000000014,0.0,0.03200000000000003,0.0040000000000000036,6.18,0.05199999999999999,0.12,0.08800000000000002,57.208
instance_1528,1.0,32.152,7.616,12.664,4.88,7.412,8.68,0.256,0.02400000000000002,0.0,0.03199999999999997,0.008000000000000007,6.8999999999999995,0.06,0.14,0.09999999999999998,58.068
instance_1530,1.0,64.368,5.544,14.228,6.372,9.12,12.708,0.388,0.023999999999999966,0.0,0.035999999999999976,0.0040000000000000036,12.728,0.08000000000000002,0.20799999999999996,0.14800000000000002,82.776
instance_1531,1.0,82.756,5.972,15.184,7.016,9.8,12.132,0.412,0.03600000000000003,0.0,0.04400000000000004,0.01200000000000001,13.895999999999999,0.09200000000000003,0.22400000000000003,0.176,107.764
instance_1532,1.0,20.804,5.208,1.116,2.204,4.304,1.092,0.04,0.003999999999999997,6.096,0.003999999999999997,0.0,0.372,0.008,0.016,0.008,3.34
instance_1534,1.0,27.788,5.408,3.776,2.412,4.564,4.484,0.072,0.0040000000000000036,13.572000000000001,0.008000000000000007,0.0,1.024,0.016,0.036000000000000004,0.016,7.868
instance_1535,1.0,27.168,5.524,5.872,2.56,4.764,5.996,0.088,0.0040000000000000036,0.0,0.008000000000000007,0.0040000000000000036,1.44,0.020000000000000004,0.04400000000000001,0.024000000000000007,11.452
instance_1536,1.0,20.876,5.36,2.044,2.368,4.496,2.492,0.052,0.0,10.676,0.0040000000000000036,0.0,0.504,0.012000000000000004,0.016000000000000007,0.012000000000000004,5.108
instance_1538,1.0,23.332,5.844,9.444,2.828,5.084,6.168,0.108,0.0040000000000000036,0.0,0.008000000000000007,0.0,1.712,0.020000000000000004,0.048,0.02800000000000001,19.348
instance_1540,1.0,4.892,1.036,10.768,2.752,5.188,1.732,0.16,0.07999999999999999,0.29600000000000004,0.10400000000000001,0.0,0.32799999999999996,0.055999999999999994,0.04000000000000001,0.12399999999999997,1.056
instance_1542,1.0,23.196,6.884,11.912,3.868,6.4,6.56,0.452,0.22800000000000004,1.7480000000000002,0.336,0.008000000000000007,1.964,0.20400000000000001,0.12399999999999994,0.424,2.82
instance_1543,1.0,13.052,1.632,5.592,2.264,4.8,0.8,0.068,0.032,0.152,0.044,0.0,0.18,0.027999999999999997,0.016,0.05199999999999999,0.308
instance_1544,1.0,21.176,5.824,10.84,2.864,5.096,5.752,0.128,0.023999999999999994,12.068,0.092,0.0,14.676,0.05199999999999999,0.20400000000000001,0.064,13.336
instance_1547,1.0,156.74,77.392,82.672,77.708,89.04,136.108,5.056,0.6680000000000001,0.0,146.248,0.03200000000000003,0.0,2.7880000000000003,0.0,3.5360000000000005,1129.28
instance_1548,1.0,201.028,79.256,85.064,72.928,83.136,140.304,5.056,0.6520000000000001,0.0,159.1,0.04800000000000004,0.0,2.8600000000000003,0.0,3.5840000000000005,1117.88
instance_1550,1.0,6.76,1.62,0.128,2.032,4.78,0.364,0.016,0.0,0.032,0.004,0.0,0.032,0.0,0.004,0.008,0.116
instance_1551,1.0,2.008,5.092,0.596,2.08,4.68,0.224,0.024,0.011999999999999997,0.060000000000000005,0.016,0.004,0.068,0.011999999999999997,0.008,0.019999999999999997,0.156
instance_1552,1.0,0.112,0.108,0.108,0.52,0.8,0.108,0.048,0.023999999999999994,0.06,0.032,0.0,0.068,0.020000000000000004,0.011999999999999997,0.036000000000000004,0.108
instance_1553,1.0,21.648,6.12,11.132,3.104,5.616,4.116,0.264,0.14399999999999996,0.9279999999999999,0.196,0.0040000000000000036,1.032,0.128,0.08399999999999996,0.268,1.176
instance_1554,1.0,6.192,5.552,10.564,2.528,4.976,1.72,0.176,0.07600000000000001,0.412,0.09600000000000003,0.0040000000000000036,0.456,0.07600000000000001,0.05600000000000002,0.128,0.604
instance_1555,1.0,6.188,5.532,10.532,2.552,4.948,1.692,0.176,0.068,0.40399999999999997,0.08800000000000002,0.0,0.452,0.07200000000000001,0.05200000000000002,0.12,0.596
instance_1556,1.0,20.376,5.296,10.328,2.296,4.548,1.684,0.056,0.015999999999999993,2.144,0.036,0.0,2.616,0.028000000000000004,0.07600000000000001,0.036,7.656
instance_1558,1.0,45.956,8.744,13.62,5.572,8.34,8.76,0.78,0.3320000000000001,4.588,0.45199999999999996,0.0,4.548,0.276,0.21999999999999997,0.7,6.216
instance_1561,1.0,25.82,6.512,11.544,3.528,5.924,3.66,0.324,0.14,0.964,0.184,0.0,1.0679999999999998,0.128,0.09999999999999998,0.25999999999999995,1.972
instance_1562,1.0,10.536,1.292,10.664,2.632,5.1,1.448,0.148,0.07200000000000001,0.4159999999999999,0.092,0.0040000000000000036,0.472,0.06,0.048000000000000015,0.12400000000000003,0.764
instance_1563,1.0,134.94,10.52,18.036,9.872,13.736,16.344,1.66,0.772,0.0,1.856,0.028000000000000025,0.0,0.74,0.5880000000000003,1.5520000000000003,95.012
instance_1564,1.0,14.248,6.024,11.056,3.004,5.42,2.972,0.224,0.1,0.44400000000000006,0.12799999999999997,0.0040000000000000036,0.512,0.092,0.06799999999999998,0.17600000000000002,1.908
instance_1569,1.0,20.612,5.36,10.392,2.376,4.808,1.68,0.08,0.036000000000000004,0.39599999999999996,0.044,0.0,0.44,0.027999999999999997,0.027999999999999997,0.05600000000000001,0.796
instance_1571,1.0,20.828,5.48,10.492,2.468,5.032,2.104,0.104,0.044,0.596,0.06799999999999999,0.0,0.652,0.03600000000000002,0.03600000000000002,0.08,1.58
instance_1572,1.0,20.912,5.528,10.552,2.536,5.108,2.36,0.108,0.052000000000000005,0.668,0.06799999999999999,0.0040000000000000036,0.744,0.044,0.044,0.084,1.812
instance_1573,1.0,21.072,5.58,10.612,2.588,5.056,2.628,0.124,0.055999999999999994,0.824,0.07200000000000001,0.0040000000000000036,0.892,0.04000000000000001,0.04799999999999999,0.096,1.992
instance_1574,1.0,21.232,5.66,10.68,2.632,5.06,2.972,0.132,0.06,0.904,0.07999999999999999,0.0040000000000000036,0.9999999999999999,0.05199999999999999,0.05199999999999999,0.10399999999999998,1.924
instance_1575,1.0,21.4,5.7,10.732,2.72,5.144,3.216,0.156,0.064,1.104,0.07999999999999999,0.0,1.2040000000000002,0.04400000000000001,0.055999999999999994,0.10800000000000001,2.168
instance_1576,1.0,21.576,5.768,10.816,2.788,5.264,3.528,0.156,0.07200000000000001,1.2080000000000002,0.096,0.0,1.3,0.06,0.06,0.12400000000000003,2.62
instance_1577,1.0,21.804,5.856,10.88,2.848,5.312,3.896,0.176,0.08000000000000002,1.4280000000000002,0.10799999999999998,0.0,1.496,0.06,0.064,0.128,2.22
instance_1578,1.0,22.116,5.964,11.0,2.956,5.44,4.372,0.184,0.08800000000000002,1.532,0.11199999999999999,0.0,1.6400000000000001,0.064,0.068,0.14400000000000002,3.144
instance_1579,1.0,22.316,5.996,11.028,3.024,5.48,4.556,0.2,0.10799999999999998,1.74,0.136,0.011999999999999983,1.9160000000000001,0.08000000000000002,0.09199999999999997,0.176,4.98
instance_1584,1.0,22.992,6.112,11.152,3.164,5.568,3.932,0.24,0.132,1.424,0.172,0.01200000000000001,1.576,0.10399999999999998,0.10000000000000003,0.22000000000000003,10.248
instance_1585,1.0,23.352,6.196,11.24,3.2,5.66,4.216,0.252,0.14,1.544,0.188,0.008000000000000007,1.712,0.12,0.10399999999999998,0.236,10.14
instance_1586,1.0,23.732,6.284,11.316,3.288,5.684,4.544,0.276,0.14799999999999996,1.716,0.19999999999999996,0.007999999999999952,1.9440000000000002,0.11199999999999999,0.10799999999999998,0.23199999999999998,10.928
instance_1587,1.0,188.492,13.752,18.784,10.608,15.672,19.108,2.232,0.7359999999999998,0.0,0.7559999999999998,0.0040000000000000036,9.027999999999999,1.0839999999999996,1.8199999999999994,1.5559999999999996,127.672
instance_1589,1.0,27.356,6.552,11.576,3.552,6.688,8.42,0.592,0.16000000000000003,10.84,0.15600000000000003,0.020000000000000018,10.443999999999999,0.3400000000000001,1.528,0.4,30.436
instance_1590,1.0,28.484,6.744,11.772,3.708,6.836,9.48,0.68,0.132,11.832,0.15599999999999992,0.0,11.436,0.352,1.6039999999999996,0.376,27.596
instance_1592,1.0,56.992,9.46,14.516,6.604,11.316,17.64,1.82,0.40400000000000014,0.0,0.5119999999999998,0.016000000000000014,0.0,0.9719999999999998,8.712,1.1119999999999999,109.104
instance_1594,1.0,243.992,105.604,109.676,100.984,108.908,514.48,3.836,0.8720000000000003,0.0,1.0240000000000005,0.10400000000000009,0.0,2.1040000000000005,0.0,2.328,277.944
instance_1595,1.0,22.172,5.932,10.932,2.924,5.508,6.496,0.188,0.06,1.86,0.064,0.0040000000000000036,1.74,0.09999999999999998,0.15200000000000002,0.11599999999999999,2.604
instance_1596,1.0,22.572,2.98,11.072,3.016,5.664,6.736,0.22,0.06399999999999997,2.1439999999999997,0.06399999999999997,0.0040000000000000036,2.02,0.10400000000000001,0.17200000000000001,0.12799999999999997,2.664
instance_1598,1.0,7.696,5.98,11.012,2.984,5.408,2.984,0.232,0.11999999999999997,0.32000000000000006,0.164,0.0,0.376,0.10800000000000001,0.07199999999999998,0.224,1.072
instance_1600,1.0,18.88,6.3,11.368,3.296,5.696,3.616,0.276,0.14399999999999996,0.492,0.19599999999999995,0.0040000000000000036,0.604,0.13999999999999996,0.08399999999999996,0.26,1.332
instance_1602,1.0,23.744,5.0,12.396,4.376,6.86,5.728,0.416,0.22400000000000003,3.3240000000000003,0.32,0.0040000000000000036,3.416,0.192,0.13600000000000007,0.424,3.1
instance_1603,1.0,23.604,7.52,12.56,4.56,7.024,5.984,0.42,0.22800000000000004,2.8160000000000003,0.316,0.008000000000000007,3.052,0.2,0.14399999999999996,0.42,3.06
instance_1604,1.0,21.948,6.468,11.512,3.488,5.9,3.56,0.26,0.136,1.024,0.184,0.0040000000000000036,1.184,0.12,0.07200000000000001,0.23199999999999998,1.768
instance_1605,1.0,22.844,6.7,11.692,3.684,6.092,3.844,0.272,0.14399999999999996,0.776,0.188,0.0,0.94,0.124,0.07599999999999996,0.24,1.704
instance_1606,1.0,25.124,7.22,12.272,4.2,6.68,6.672,0.424,0.21200000000000002,0.972,0.3,0.0040000000000000036,1.06,0.196,0.12000000000000005,0.36800000000000005,2.56
instance_1607,1.0,22.308,2.404,11.74,3.716,6.164,7.036,0.18,0.10000000000000003,0.54,0.14,0.0040000000000000036,0.5760000000000001,0.08800000000000002,0.055999999999999994,0.16799999999999998,1.74
instance_1608,1.0,21.96,1.928,11.36,3.344,5.796,6.668,0.176,0.10000000000000003,0.532,0.14,0.0040000000000000036,0.5680000000000001,0.08800000000000002,0.05200000000000002,0.16400000000000003,1.372
instance_1609,1.0,21.704,6.18,11.212,3.2,5.44,4.84,0.192,0.09999999999999998,1.036,0.136,0.0,1.1360000000000001,0.08800000000000002,0.05199999999999999,0.172,1.208
instance_1610,1.0,17.168,6.908,11.936,3.976,6.36,7.584,0.52,0.268,0.6439999999999999,0.356,0.0,0.756,0.236,0.132,0.476,1.976
instance_1611,1.0,8.724,1.26,11.144,3.14,5.568,3.028,0.152,0.08399999999999999,0.19999999999999998,0.11200000000000002,0.0,0.24000000000000002,0.064,0.04400000000000001,0.12800000000000003,1.18
instance_1612,1.0,23.48,7.448,12.472,4.42,6.956,5.924,0.416,0.20400000000000001,1.956,0.27999999999999997,0.0040000000000000036,2.208,0.18,0.11200000000000004,0.34800000000000003,2.724
instance_1614,1.0,22.64,6.828,11.864,3.832,6.304,4.076,0.312,0.16399999999999998,1.3599999999999999,0.22000000000000003,0.0040000000000000036,1.528,0.14400000000000002,0.09999999999999998,0.288,1.868
instance_1615,1.0,26.676,3.844,13.224,5.064,7.516,8.72,0.54,0.2799999999999999,6.272,0.42799999999999994,0.0,5.768,0.21999999999999997,0.124,0.508,5.368
instance_1623,1.0,40.356,17.648,22.552,14.644,17.028,18.432,0.924,0.46799999999999986,0.0,0.7799999999999999,0.008000000000000007,18.268,0.404,0.23199999999999987,0.9,25.58
instance_1625,1.0,71.988,8.664,13.776,5.796,8.524,10.608,0.952,0.5,2.2800000000000002,0.732,0.020000000000000018,2.332,0.45599999999999996,0.248,0.952,4.66
instance_1627,1.0,20.428,5.24,10.256,2.264,4.776,2.856,0.108,0.020000000000000004,3.368,0.024000000000000007,0.0040000000000000036,2.6479999999999997,0.03599999999999999,0.116,0.039999999999999994,0.324
instance_1630,1.0,20.12,5.064,3.124,2.076,4.54,0.792,0.04,0.003999999999999997,1.012,0.008,0.0,0.8039999999999999,0.011999999999999997,0.031999999999999994,0.008,0.096
instance_1631,1.0,0.016,0.02,0.004,1.304,2.584,0.004,0.008,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instance_1632,1.0,0.048,4.996,0.02,2.016,4.944,0.016,0.008,0.0,0.004,0.0,0.0,0.004,0.004,0.0,0.004,0.004
instance_1633,1.0,0.1,5.012,0.068,2.008,4.78,0.036,0.012,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.0,0.012
instance_1636,1.0,21.336,5.22,10.228,2.208,4.368,2.124,0.064,0.011999999999999997,16.108,0.020000000000000004,0.0,1.508,0.023999999999999994,0.08399999999999999,0.023999999999999994,1.52
instance_1637,1.0,23.248,2.68,10.352,2.328,4.48,2.164,0.088,0.008000000000000007,0.0,0.020000000000000004,0.0,2.644,0.032,0.132,0.02800000000000001,1.444
instance_1638,1.0,22.128,6.4,11.44,3.44,6.156,8.668,0.296,0.03200000000000003,0.0,0.08000000000000002,0.0040000000000000036,13.036000000000001,0.12,1.04,0.10800000000000004,24.404
instance_1640,1.0,25.632,0.88,10.488,2.484,4.62,4.1,0.112,0.016,0.0,0.03199999999999999,0.0,4.028,0.044,0.22000000000000003,0.03599999999999999,1.668
instance_1642,1.0,24.668,8.692,13.752,5.708,8.896,11.088,0.488,0.06000000000000005,0.0,0.14800000000000002,0.008000000000000007,25.476,0.19999999999999996,2.264,0.18400000000000005,37.392
instance_1643,1.0,20.904,5.132,6.404,2.136,4.252,1.268,0.04,0.008,6.02,0.011999999999999997,0.0,0.712,0.016,0.056,0.016,1.232
instance_1644,1.0,0.028,0.024,0.024,0.024,0.024,0.024,0.016,0.004,0.096,0.008,0.0,0.008,0.004,0.012,0.008,0.024
instance_1645,1.0,0.056,0.056,0.056,0.056,0.056,0.056,0.016,0.004,0.088,0.008,0.0,0.012,0.004,0.004,0.008,0.056
instance_1647,1.0,20.568,5.26,10.28,2.256,4.42,2.72,0.08,0.011999999999999997,0.0,0.023999999999999994,0.0,2.164,0.032,0.12000000000000001,0.027999999999999997,1.22
instance_1649,1.0,22.844,6.436,11.512,3.492,6.632,8.484,0.668,0.124,0.0,0.15999999999999992,0.016000000000000014,0.0,0.252,0.62,0.32399999999999995,1.984
instance_1651,1.0,23.844,6.512,11.628,3.62,6.792,8.716,0.704,0.128,0.0,0.15600000000000003,0.0040000000000000036,0.0,0.256,0.5960000000000001,0.3320000000000001,2.132
instance_1653,1.0,23.536,6.5,11.572,3.568,6.792,8.58,0.7,0.12,0.0,0.16400000000000003,0.01200000000000001,0.0,0.244,0.5840000000000001,0.32400000000000007,1.856
instance_1654,1.0,44.088,12.068,17.04,9.016,16.268,21.032,3.236,0.5679999999999996,0.0,0.6439999999999997,0.02799999999999958,0.0,1.0159999999999996,2.988,1.3399999999999994,16.82
instance_1655,1.0,373.884,15.428,20.632,12.548,21.184,29.188,4.812,1.2479999999999993,0.0,1.5279999999999996,0.0,0.0,1.4959999999999996,3.316,2.2319999999999993,12.06
instance_1656,1.0,232.332,17.572,22.756,14.66,22.52,42.104,3.804,0.9600000000000004,0.0,1.0800000000000005,0.15600000000000014,0.0,2.124,0.0,2.8320000000000003,14.6
instance_1658,1.0,600.632,24.328,29.092,21.82,32.516,67.168,5.956,1.3599999999999994,0.0,1.4799999999999995,0.08399999999999963,0.0,3.2199999999999998,0.0,4.248,22.792
instance_1662,1.0,442.012,23.28,28.184,20.208,30.516,62.764,5.476,1.2560000000000002,0.0,1.3760000000000003,0.08000000000000007,0.0,2.976,0.0,3.9240000000000004,21.248
instance_1663,1.0,84.42,8.176,13.184,5.284,8.976,17.356,1.112,0.3639999999999999,0.0,0.4119999999999999,0.0239999999999998,0.0,0.5799999999999998,19.908,0.8559999999999999,26.012
instance_1664,1.0,91.176,9.088,14.096,6.224,9.86,22.908,1.2,0.43599999999999994,0.0,0.48,0.03200000000000003,0.0,0.6280000000000001,0.0,0.9560000000000002,39.368
instance_1665,1.0,22.672,6.012,11.032,3.016,5.524,6.448,0.22,0.12799999999999997,0.8240000000000001,0.144,0.008000000000000007,0.992,0.10400000000000001,0.24400000000000002,0.19999999999999998,2.44
instance_1666,1.0,36.324,7.392,12.424,4.432,7.096,8.452,0.488,0.248,2.872,0.26,0.01200000000000001,3.408,0.236,0.76,0.396,10.756
instance_1668,1.0,27.388,6.704,11.696,3.784,6.232,7.988,0.352,0.19200000000000006,1.8480000000000003,0.21199999999999997,0.008000000000000007,2.164,0.18000000000000005,0.496,0.31600000000000006,7.12
instance_1670,1.0,28.024,7.38,12.424,4.432,7.228,8.544,0.58,0.14400000000000002,6.812,0.15600000000000003,0.0,4.332,0.264,0.664,0.3440000000000001,19.0
instance_1671,1.0,37.844,9.032,14.048,6.044,9.284,10.892,0.932,0.23999999999999988,11.32,0.2639999999999999,0.0,7.256,0.45599999999999985,1.108,0.628,18.78
instance_1672,1.0,56.388,10.796,15.824,7.956,11.644,13.888,1.288,0.30000000000000004,0.0,0.3320000000000001,0.0,10.188,0.6039999999999999,1.668,0.8520000000000001,26.784
instance_1674,1.0,586.428,15.212,20.212,12.432,18.4,60.3,3.18,1.392,0.0,1.4919999999999995,0.03600000000000003,0.0,1.568,0.0,2.552,14.364
instance_1679,1.0,21.712,5.876,10.876,2.872,5.328,4.064,0.168,0.096,1.1920000000000002,0.13199999999999998,0.00799999999999998,1.1600000000000001,0.07999999999999999,0.05199999999999999,0.164,1.088
instance_1680,1.0,83.048,34.792,39.984,31.564,34.868,36.816,1.376,0.7280000000000002,0.0,4.9,0.0,0.0,0.6200000000000001,0.3640000000000001,1.464,38.252
instance_1681,1.0,83.392,35.004,40.032,32.096,35.112,36.3,1.36,0.756,0.0,4.9639999999999995,0.01200000000000001,0.0,0.6239999999999999,0.3679999999999999,1.3959999999999997,42.812
instance_1684,1.0,111.16,18.46,23.388,15.572,18.984,22.42,1.924,1.076,0.0,1.7000000000000002,0.04400000000000004,0.0,0.948,0.5800000000000001,2.016,17.1
instance_1686,1.0,20.888,5.652,10.692,2.668,5.208,1.652,0.152,0.088,0.4,0.11600000000000002,0.008000000000000007,0.42799999999999994,0.07600000000000001,0.04400000000000001,0.13999999999999999,1.344
instance_1687,1.0,0.22,5.04,0.152,2.032,5.02,0.08,0.016,0.004,0.008,0.0,0.0,0.008,0.0,0.0,0.004,0.04
instance_1688,1.0,0.964,5.04,0.568,2.06,4.804,0.176,0.02,0.008,0.023999999999999997,0.008,0.0,0.028,0.004,0.004,0.012,0.096
instance_1691,1.0,20.78,5.496,10.508,2.484,4.972,2.368,0.096,0.04799999999999999,0.532,0.064,0.0,0.556,0.04400000000000001,0.023999999999999994,0.07599999999999998,0.584
instance_1692,1.0,6.568,5.336,7.876,2.332,5.008,1.16,0.06,0.032,0.092,0.04000000000000001,0.0040000000000000036,0.10800000000000001,0.027999999999999997,0.011999999999999997,0.048,1.024
instance_1693,1.0,6.676,5.352,7.912,2.32,5.06,1.432,0.06,0.032,0.092,0.04000000000000001,0.0,0.10800000000000001,0.027999999999999997,0.011999999999999997,0.048,0.952
instance_1694,1.0,161.508,141.268,147.516,138.652,141.56,141.94,1.556,0.9039999999999999,0.0,15.668,0.02400000000000002,0.0,0.7199999999999998,0.42799999999999994,1.6280000000000001,137.624
instance_1697,1.0,92.64,64.628,69.672,61.612,63.96,64.956,1.38,0.8200000000000003,0.0,10.548000000000002,0.016000000000000014,0.0,0.5720000000000001,0.3680000000000001,1.3160000000000003,63.508
instance_1698,1.0,70.692,22.496,27.532,19.652,22.46,24.772,1.232,0.6559999999999999,0.0,2.768,0.0040000000000000036,0.0,0.544,0.3440000000000001,1.204,21.38
instance_1699,1.0,27.784,6.592,11.588,3.584,6.256,7.74,0.432,0.172,5.303999999999999,0.20800000000000002,0.0,6.311999999999999,0.13599999999999995,0.11200000000000004,0.25999999999999995,2.444
instance_1700,1.0,27.852,6.608,11.616,3.64,6.34,7.868,0.424,0.16799999999999998,5.356,0.2,0.01200000000000001,6.308,0.13600000000000007,0.14399999999999996,0.24400000000000005,1.68
instance_1701,1.0,27.884,6.712,11.804,3.724,6.384,8.024,0.432,0.172,5.3,0.20800000000000002,0.0040000000000000036,6.295999999999999,0.13599999999999995,0.12000000000000005,0.25999999999999995,2.084
instance_1702,1.0,27.788,6.564,11.656,3.548,6.128,7.928,0.436,0.16399999999999998,5.304,0.2,0.01200000000000001,6.256,0.11200000000000004,0.11600000000000005,0.22800000000000004,1.86
instance_1704,1.0,46.412,6.724,11.78,3.708,6.692,8.568,0.752,0.30000000000000004,2.636,0.29600000000000004,0.016000000000000014,3.5840000000000005,0.31600000000000006,0.3560000000000001,0.45199999999999996,2.452
instance_1705,1.0,159.588,7.932,12.952,4.96,8.408,10.436,1.204,0.528,2.652,0.54,0.020000000000000018,3.6160000000000005,0.544,0.52,0.8640000000000001,4.156
instance_1706,1.0,46.712,6.756,11.812,3.736,6.776,8.828,0.748,0.29200000000000004,2.5839999999999996,0.28400000000000003,0.03600000000000003,3.3759999999999994,0.32000000000000006,0.3440000000000001,0.43199999999999994,2.564
instance_1709,1.0,20.492,5.188,10.22,2.188,4.684,5.456,0.096,0.023999999999999994,0.744,0.027999999999999997,0.0,0.888,0.036000000000000004,0.055999999999999994,0.04000000000000001,0.268
instance_1710,1.0,20.404,5.18,10.196,2.18,4.596,1.768,0.092,0.020000000000000004,0.744,0.020000000000000004,0.0,0.924,0.032,0.055999999999999994,0.032,0.208
instance_1711,1.0,20.848,5.276,10.316,2.288,4.78,5.632,0.132,0.027999999999999997,1.008,0.036000000000000004,0.0,1.2839999999999998,0.05199999999999999,0.07599999999999998,0.06,0.34
instance_1713,1.0,20.968,5.292,10.336,2.308,4.788,5.612,0.144,0.032,1.1360000000000001,0.04000000000000001,0.0,1.4200000000000002,0.05200000000000002,0.08400000000000002,0.06,0.36
instance_1714,1.0,20.788,5.3,10.308,2.292,4.708,3.072,0.144,0.036000000000000004,1.3920000000000001,0.04000000000000001,0.0,1.7200000000000002,0.05600000000000002,0.092,0.064,0.336
instance_1715,1.0,20.896,5.276,10.32,2.288,4.752,5.608,0.136,0.035999999999999976,1.028,0.03999999999999998,0.0,1.3079999999999998,0.05199999999999999,0.07999999999999999,0.06,0.62
instance_1719,1.0,20.872,5.312,10.304,2.304,4.732,5.664,0.132,0.036000000000000004,1.032,0.04799999999999999,0.0040000000000000036,1.3119999999999998,0.055999999999999994,0.08399999999999999,0.06,0.34
