@RELATION Mira

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE feature_41 NUMERIC
@ATTRIBUTE feature_42 NUMERIC
@ATTRIBUTE feature_43 NUMERIC
@ATTRIBUTE feature_44 NUMERIC
@ATTRIBUTE feature_45 NUMERIC
@ATTRIBUTE feature_46 NUMERIC
@ATTRIBUTE feature_47 NUMERIC
@ATTRIBUTE feature_48 NUMERIC
@ATTRIBUTE feature_49 NUMERIC
@ATTRIBUTE feature_50 NUMERIC
@ATTRIBUTE feature_51 NUMERIC
@ATTRIBUTE feature_52 NUMERIC
@ATTRIBUTE feature_53 NUMERIC
@ATTRIBUTE feature_54 NUMERIC
@ATTRIBUTE feature_55 NUMERIC
@ATTRIBUTE feature_56 NUMERIC
@ATTRIBUTE feature_57 NUMERIC
@ATTRIBUTE feature_58 NUMERIC
@ATTRIBUTE feature_59 NUMERIC
@ATTRIBUTE feature_60 NUMERIC
@ATTRIBUTE feature_61 NUMERIC
@ATTRIBUTE feature_62 NUMERIC
@ATTRIBUTE feature_63 NUMERIC
@ATTRIBUTE feature_64 NUMERIC
@ATTRIBUTE feature_65 NUMERIC
@ATTRIBUTE feature_66 NUMERIC
@ATTRIBUTE feature_67 NUMERIC
@ATTRIBUTE feature_68 NUMERIC
@ATTRIBUTE feature_69 NUMERIC
@ATTRIBUTE feature_70 NUMERIC
@ATTRIBUTE feature_71 NUMERIC
@ATTRIBUTE feature_72 NUMERIC
@ATTRIBUTE feature_73 NUMERIC
@ATTRIBUTE feature_74 NUMERIC
@ATTRIBUTE feature_75 NUMERIC
@ATTRIBUTE feature_76 NUMERIC
@ATTRIBUTE feature_77 NUMERIC
@ATTRIBUTE feature_78 NUMERIC
@ATTRIBUTE feature_79 NUMERIC
@ATTRIBUTE feature_80 NUMERIC
@ATTRIBUTE feature_81 NUMERIC
@ATTRIBUTE feature_82 NUMERIC
@ATTRIBUTE feature_83 NUMERIC
@ATTRIBUTE feature_84 NUMERIC
@ATTRIBUTE feature_85 NUMERIC
@ATTRIBUTE feature_86 NUMERIC
@ATTRIBUTE feature_87 NUMERIC
@ATTRIBUTE feature_88 NUMERIC
@ATTRIBUTE feature_89 NUMERIC
@ATTRIBUTE feature_90 NUMERIC
@ATTRIBUTE feature_91 NUMERIC
@ATTRIBUTE feature_92 NUMERIC
@ATTRIBUTE feature_93 NUMERIC
@ATTRIBUTE feature_94 NUMERIC
@ATTRIBUTE feature_95 NUMERIC
@ATTRIBUTE feature_96 NUMERIC
@ATTRIBUTE feature_97 NUMERIC
@ATTRIBUTE feature_98 NUMERIC
@ATTRIBUTE feature_99 NUMERIC
@ATTRIBUTE feature_100 NUMERIC
@ATTRIBUTE feature_101 NUMERIC
@ATTRIBUTE feature_102 NUMERIC
@ATTRIBUTE feature_103 NUMERIC
@ATTRIBUTE feature_104 NUMERIC
@ATTRIBUTE feature_105 NUMERIC
@ATTRIBUTE feature_106 NUMERIC
@ATTRIBUTE feature_107 NUMERIC
@ATTRIBUTE feature_108 NUMERIC
@ATTRIBUTE feature_109 NUMERIC
@ATTRIBUTE feature_110 NUMERIC
@ATTRIBUTE feature_111 NUMERIC
@ATTRIBUTE feature_112 NUMERIC
@ATTRIBUTE feature_113 NUMERIC
@ATTRIBUTE feature_114 NUMERIC
@ATTRIBUTE feature_115 NUMERIC
@ATTRIBUTE feature_116 NUMERIC
@ATTRIBUTE feature_117 NUMERIC
@ATTRIBUTE feature_118 NUMERIC
@ATTRIBUTE feature_119 NUMERIC
@ATTRIBUTE feature_120 NUMERIC
@ATTRIBUTE feature_121 NUMERIC
@ATTRIBUTE feature_122 NUMERIC
@ATTRIBUTE feature_123 NUMERIC
@ATTRIBUTE feature_124 NUMERIC
@ATTRIBUTE feature_125 NUMERIC
@ATTRIBUTE feature_126 NUMERIC
@ATTRIBUTE feature_127 NUMERIC
@ATTRIBUTE feature_128 NUMERIC
@ATTRIBUTE feature_129 NUMERIC
@ATTRIBUTE feature_130 NUMERIC
@ATTRIBUTE feature_131 NUMERIC
@ATTRIBUTE feature_132 NUMERIC
@ATTRIBUTE feature_133 NUMERIC
@ATTRIBUTE feature_134 NUMERIC
@ATTRIBUTE feature_135 NUMERIC
@ATTRIBUTE feature_136 NUMERIC
@ATTRIBUTE feature_137 NUMERIC
@ATTRIBUTE feature_138 NUMERIC
@ATTRIBUTE feature_139 NUMERIC
@ATTRIBUTE feature_140 NUMERIC
@ATTRIBUTE feature_141 NUMERIC
@ATTRIBUTE feature_142 NUMERIC
@ATTRIBUTE feature_143 NUMERIC

@DATA
instance_89,1.0,1.0,832.0,1914.0,8048.0,0.0,0.0,0.0,0.0625,0.16165,0.5,-52.0,416.0,0.0,416.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,416.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,214.589,1.93878,-512.0,-512.0,-512.0,-512.0,1.08673,1.0,0.736948,2.0,5.0,5.0,0.318651,4.0,214.019,1.94293,984.692,0.200209,0.999765,0.0004174,0.00110832,25.2389,0.0,0.0,0.0,0.0,0.0,0.0,3.11808,1.0,1.18673,8.0,14.3462,15.0,0.651298,24.0,3.11808,1.18673,14.3462,0.651298,0.588262,0.802954,0.00804051,13.218,1.0,0.0,0.112716,0.0756895,0.316532,0.111908,4.20481,2.0,0.75824,6.0,9.67308,6.0,0.844673,19.0,217.137,1.92001,499.519,1.01066,0.683154,0.657418,0.515894,1.73739,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.128713,2702.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,1386.0,784.0,6928.0,144.0,0.0,0.0,8.0,63.0,72.0
instance_91,1.0,1.0,1285.0,330.0,14168.0,0.0,0.0,0.0,0.0263889,0.0795493,0.490603,36.0,1285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1285.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-512.0,-512.0,1.0,0.0,-512.0,-512.0,42.9333,55.0,0.533079,51.0,11.0257,12.0,0.185791,6.0,42.9333,0.533079,11.0257,0.185791,1.0,0.0,0.147729,2.49498,1.0,0.0,0.0960009,0.0291239,0.307093,0.0411682,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,42.9333,55.0,0.533079,51.0,11.0257,12.0,0.185791,6.0,42.9333,0.533079,11.0257,0.185791,1.0,0.0,0.147729,2.49498,1.0,0.0,0.0960009,0.0291239,0.307093,0.0411682,1.0,1618.0,5.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,328.0,1277.0,14100.0,1655.0,5.0,0.0,0.0,0.0,0.0
instance_92,1.0,1.0,468.0,989.0,4302.0,0.0,0.0,0.0,0.0421245,0.096602,0.428571,-180.0,234.0,0.0,234.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,234.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,1399.79,1.83927,-512.0,-512.0,-512.0,-512.0,0.955511,1.0,0.764717,2.0,4.03846,4.0,0.3183,2.0,1395.25,1.8447,5897.0,0.200204,0.999691,0.000454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39434,2.0,1.03372,8.0,14.3462,15.0,0.651298,24.0,3.39434,1.03372,14.3462,0.651298,0.102504,0.775071,0.0149399,9.46416,1.0,0.0,0.112716,0.0756895,0.316532,0.111908,4.34985,3.0,0.697229,6.0,9.19231,5.0,0.91691,20.0,1398.64,1.84092,2955.67,1.03445,0.268883,1.32398,0.657488,1.38645,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00416667,7071.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,881.0,432.0,3978.0,162.0,0.0,0.0,5.0,3.0,0.0
instance_93,1.0,1.0,728.0,1524.0,6692.0,0.0,0.0,0.0,0.0620094,0.153818,0.428571,-182.0,364.0,0.0,364.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,364.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,942.115,1.82786,-512.0,-512.0,-512.0,-512.0,0.964567,1.0,0.754926,2.0,4.03846,4.0,0.3183,2.0,938.588,1.83445,3929.69,0.200306,0.999691,0.000454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42651,2.0,1.07279,8.0,14.3462,15.0,0.651298,24.0,3.42651,1.07279,14.3462,0.651298,0.148404,0.79466,0.0099991,11.7649,1.0,0.0,0.112716,0.0756895,0.316532,0.111908,4.39108,3.0,0.73083,6.0,9.19231,5.0,0.91691,20.0,942.014,1.82881,1972.02,1.03207,0.306271,1.13481,0.667016,1.3801,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00549451,3894.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,1356.0,672.0,6188.0,252.0,0.0,0.0,16.0,6.0,0.0
instance_94,1.0,1.0,624.0,1310.0,5736.0,0.0,0.0,0.0,0.0566239,0.137385,0.333333,-156.0,312.0,0.0,312.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,312.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,939.444,1.83123,-512.0,-512.0,-512.0,-512.0,0.961832,1.0,0.757876,2.0,4.03846,4.0,0.3183,2.0,936.165,1.83723,3930.69,0.200255,0.999691,0.000454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41679,2.0,1.0565,8.0,14.3462,15.0,0.651298,24.0,3.41679,1.0565,14.3462,0.651298,0.150188,0.785771,0.0115051,10.8914,1.0,0.0,0.112716,0.0756895,0.316532,0.111908,4.37863,3.0,0.716679,6.0,9.19231,5.0,0.91691,20.0,939.582,1.83158,1972.52,1.03206,0.307725,1.12738,0.655563,1.39877,0.5,0.5,0.056358,0.0777217,0.158266,0.176946,0.00961538,4233.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,1166.0,576.0,5304.0,216.0,0.0,0.0,4.0,0.0,0.0
instance_95,1.0,1.0,792.0,552.0,1766.0,0.0,0.0,0.0,0.105674,0.125364,0.261261,29624.7,160.0,0.0,632.0,0.0,0.0,0.20202,0.0,0.79798,0.0,0.0,160.0,0.20202,0.0,0.0,2.0,2.0,0.0,0.0,93.6289,2.09906,25.2333,1.41208,-512.0,-512.0,0.289855,0.0,1.56525,1.0,1.0,1.0,0.0,0.0,-289.565,-1.56525,-999.0,-0.0,-512.0,-512.0,0.0,0.0,844.633,533.078,844.633,533.078,844.633,533.078,2.90942,3.0,0.537808,4.0,2.54114,3.0,0.399988,3.0,-144.105,-2.4395,-125.864,-2.64093,0.00383065,3.80694,0.157292,2.26712,1259.38,3150.94,1258.61,3151.25,1258.89,3151.14,3.19928,3.0,0.388802,3.0,2.2298,3.0,0.492766,3.0,-433.67,-1.14131,-302.255,-1.51998,0.00383065,3.80694,0.446564,1.09972,1175.6,2829.81,1174.98,2830.07,1175.2,2829.97,0.0872403,2054.0,0.0,2.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,459.0,698.0,1581.0,-512.0,0.0,12.0,92.0,182.0,64.0
instance_96,1.0,1.0,4446.0,3131.0,72500.0,0.0,0.0,0.0,0.0410684,0.119516,0.5,1.0,3906.0,0.0,540.0,0.0,0.0,0.878543,0.0,0.121457,0.0,0.0,3906.0,0.878543,0.0,0.0,2.0,2.0,0.0,0.0,1.44345,0.582973,0.722467,0.619795,1.04839,0.204679,22.3095,12.0,0.869199,50.0,17.883,23.0,0.602666,26.0,22.1888,0.87891,17.7862,0.613104,0.787263,0.39057,0.006507,13.429,0.0,0.0,0.0,0.0,0.0,0.0,0.846056,1.0,0.522473,1.0,4.90556,1.0,3.42627,4.0,-0.506867,-1.42813,-2.93889,-5.81041,-0.486727,-1.5973,0.000319387,55.9464,265.178,1468.24,82.6816,486.306,145.307,821.165,23.1555,13.0,0.840132,51.0,16.3068,20.0,0.761824,27.0,21.6819,0.919586,15.269,0.892524,0.740179,0.558934,0.00602333,13.2723,32.2078,518.973,10.0423,171.62,17.6487,290.092,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,3079.0,4013.0,71070.0,18412.0,0.0,0.0,0.0,0.0,0.0
instance_97,1.0,1.0,4111.0,3474.0,93483.0,0.0,0.0,0.0,0.0439594,0.118674,0.5,6.15074,3570.0,0.0,541.0,0.0,0.0,0.868402,0.0,0.131598,0.0,0.0,3570.0,0.868402,0.0,0.0,2.0,2.0,0.0,0.0,1.58124,0.730783,0.714715,0.631791,1.02838,0.161469,25.8915,23.0,0.71894,49.0,25.1952,24.0,0.504713,39.0,25.7827,0.726808,25.0894,0.513952,0.749913,0.427063,0.00633391,14.5565,0.0,0.0,0.0,0.0,0.0,0.0,1.01785,1.0,8.81164,1.0,6.53604,2.0,1.92709,8.0,-41.6028,-58.3885,-267.15,-5.48958,-0.178343,-4.69841,0.00186478,50.6561,0.00184843,0.0429536,0.00184843,0.0429536,0.00184843,0.0429536,26.9093,24.0,0.763422,50.0,22.7397,23.0,0.623609,41.0,-15.8201,-153.579,-13.3688,-40.4852,0.722142,0.528232,0.00746891,16.8711,0.00024325,0.0155946,0.00024325,0.0155946,0.00024325,0.0155946,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.05,-512.0,3438.0,4014.0,92319.0,9713.0,0.0,0.0,0.0,0.0,0.0
instance_98,1.0,1.0,4173.0,3467.0,91377.0,0.0,0.0,0.0,0.0505296,0.119447,0.499606,3.21446,3633.0,0.0,540.0,0.0,0.0,0.870597,0.0,0.129403,0.0,0.0,3633.0,0.870597,0.0,0.0,2.0,2.0,0.0,0.0,1.58124,0.730783,0.713202,0.634135,1.02838,0.161469,25.4889,23.0,0.741833,53.0,24.3242,23.0,0.540053,41.0,24.7257,0.796182,23.5959,0.570054,0.741811,0.434379,0.00292113,26.8349,0.0,0.0,0.0,0.0,0.0,0.0,0.86732,1.0,0.480829,1.0,5.56852,1.0,2.2628,8.0,-0.384482,-2.11403,-2.46852,-5.18391,-0.178343,-4.69841,0.000288434,58.8727,265.178,1468.24,79.1399,486.758,141.158,821.673,26.3562,23.0,0.719745,53.0,21.8972,22.0,0.662438,42.0,24.3412,0.827586,20.2231,0.79,0.713365,0.538725,0.00275857,26.5203,34.3149,535.613,10.241,177.103,18.2663,299.351,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.02,-512.0,3440.0,4085.0,90258.0,6320.0,0.0,0.0,0.0,0.0,0.0
instance_99,1.0,1.0,200.0,1999.0,3998.0,0.0,0.0,0.0,0.5,0.5,0.5,100.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,1.0,0.0,2.0,2.0,0.0,0.0,19.99,20.0,0.214116,11.0,2.0,0.0,19.99,0.214116,1.0,0.0,0.0,0.0,1.0,0.0,0.052545,0.0125575,0.227746,0.026014,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,2.0,2.0,0.0,0.0,19.99,20.0,0.214116,11.0,2.0,0.0,19.99,0.214116,1.0,0.0,0.0,0.0,1.0,0.0,0.052545,0.0125575,0.227746,0.026014,0.118949,500.0,4.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,1060.0,200.0,2987.0,1060.0,4.0,0.0,0.0,0.0,0.0
instance_104,1.0,1.0,2527.0,6811.0,31815.0,0.0,0.0,0.0,0.111111,0.235702,0.5,0.0,63.0,0.0,2464.0,0.0,0.0,0.0249307,0.0,0.975069,0.0,0.0,63.0,0.0249307,0.0,0.0,2.0,2.0,0.0,0.0,26.6667,0.987408,1.0,0.0,-512.0,-512.0,1.00822,1.0,0.254246,0.0,109.0,109.0,0.0,0.0,13.3289,2.82794,1441.0,0.0,1.54568,0.757729,0.000415273,82.5227,0.0,0.0,0.0,0.0,0.0,0.0,3.6629,5.0,0.515523,4.0,10.125,3.0,2.61537,0.0,-0.332991,-10.2033,-0.920455,-0.293972,-0.0258604,-1.59705,0.0,0.0,0.920455,0.270588,0.306818,0.0901961,0.531425,0.156224,4.67112,6.0,0.404562,4.0,12.59,3.0,2.41099,25.0,12.9959,2.83902,35.0277,6.41823,0.239087,3.18221,1.60747,0.290811,0.897507,0.303296,0.299169,0.101099,0.518176,0.175108,1.0,399.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,6811.0,2527.0,31815.0,7.0,0.0,0.0,57.0,37.0,0.0
instance_106,1.0,1.0,3815.0,2676.0,15667.0,0.0,0.0,0.0,0.0876746,1.24549,48.4194,1196310.0,3800.0,15.0,0.0,0.0,0.0,0.996068,0.00393185,0.0,0.0,0.0,3815.0,1.0,0.0,0.0,2.28388,2.0,2.60742,0.0,0.0,0.0,0.0,0.0,0.227124,4.77941,5.85463,3.0,4.07854,8.0,4.10668,4.0,0.481419,5.0,0.688191,32.8885,0.482726,13.2447,0.24052,0.284886,0.206597,1.79231,92.1887,5025.69,92.1887,5025.69,92.1887,5025.69,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,5.85463,3.0,4.07854,8.0,4.10668,4.0,0.481419,5.0,0.688191,32.8885,0.482726,13.2447,0.24052,0.284886,0.206597,1.79231,92.1887,5025.69,92.1887,5025.69,92.1887,5025.69,0.122397,1298.0,33.0,68.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,2452.0,3538.0,11893.0,4300.0,33.0,0.0,0.0,9.0,3.0
instance_107,1.0,1.0,167056.0,169576.0,834166.0,0.0,0.0,0.0,0.00196991,0.0213174,0.5,188.25,167056.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,167056.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.599784,0.816864,1.0,0.0,0.0,0.0,4.91913,2.0,6.16319,0.0,4.99333,4.0,3.44425,0.0,4.41523,11.2297,4.48183,3.75955,1.0,0.0,0.00136396,33.5995,0.00332823,0.0575947,1.1033e-05,0.000191626,0.000191527,0.00331607,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,4.91913,2.0,6.16319,0.0,4.99333,4.0,3.44425,0.0,4.41523,11.2297,4.48183,3.75955,1.0,0.0,0.00136396,33.5995,0.00332823,0.0575947,1.1033e-05,0.000191626,0.000191527,0.00331607,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,1.05,-512.0,4741.0,167056.0,642679.0,8363.0,0.0,0.0,0.0,0.0,0.0
instance_108,1.0,1.0,3660.0,3664.0,18085.0,0.0,0.0,0.0,0.023365,0.200478,9.1117,5134.81,3600.0,60.0,0.0,0.0,0.0,0.983607,0.0163934,0.0,0.0,0.0,3660.0,1.0,0.0,0.0,2.93443,2.0,2.46659,0.0,66.8475,0.131306,0.00826446,19.0263,1.0,0.0,4.93586,3.0,2.06565,0.0,4.94126,3.0,2.91674,0.0,66.4795,0.177472,66.5522,0.254098,0.372525,1.31124,1.27087,0.253758,1496.93,794.875,507.156,273.49,870.621,463.626,0.0,0.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,4.93586,3.0,2.06565,0.0,4.94126,3.0,2.91674,0.0,66.4795,0.177472,66.5522,0.254098,0.372525,1.31124,1.27087,0.253758,1496.93,794.875,507.156,273.49,870.621,463.626,0.206806,1401.0,6.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.01,-512.0,3658.0,3660.0,18050.0,1533.0,6.0,5.0,0.0,59.0,0.0
instance_109,1.0,1.0,1576.0,3192.0,113472.0,0.0,0.0,0.0,0.0552038,0.130028,0.5,234.0,1405.0,0.0,171.0,0.0,0.0,0.891497,0.0,0.108503,0.0,0.0,1405.0,0.891497,0.0,0.0,2.0,2.0,0.0,0.0,1.00148,0.19611,0.927711,0.402388,-3.0,-0.0,34.646,18.0,1.03147,91.0,78.7117,102.0,0.467728,100.0,-2.38158,-5.83916,-5.41068,-1.1568,0.986144,0.0832266,0.0232364,4.27819,9.11601,49.3738,0.0849196,0.460273,0.879691,4.76542,0.902882,1.0,1.07979,1.0,16.8538,9.0,2.11672,1.0,0.140351,8.88267,2.61988,14.8892,-0.844904,-0.501846,0.0012917,56.4889,0.105263,0.306892,0.0529449,0.223227,0.0566922,0.223004,35.5489,18.0,1.00667,91.0,72.0,86.0,0.575434,104.0,-2.24123,-6.0327,-4.53934,-3.16386,0.753657,0.839552,0.0226747,4.1134,8.13832,46.7026,0.0814502,0.440874,0.790393,4.50734,1.0,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.08,-512.0,2882.0,1453.0,96447.0,2871.0,0.0,0.0,0.0,0.0,0.0
instance_110,1.0,1.0,8786.0,1036.0,251946.0,0.0,0.0,0.0,0.00431023,0.0383403,0.497764,83.0,8340.0,0.0,446.0,0.0,0.0,0.949237,0.0,0.0507626,0.0,0.0,8340.0,0.949237,0.0,0.0,2.0,2.0,0.0,0.0,2.47458,4.12136,3.80717,0.364188,2.95067,0.47413,242.761,72.0,1.10844,708.0,30.1559,29.0,0.251903,21.0,334.633,3.05784,41.5683,0.260271,0.394697,0.699859,0.207406,2.76123,0.0,0.0,0.0,0.0,0.0,0.0,0.430502,0.0,1.90938,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,0.0,3251020000.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,243.191,72.0,1.10794,708.0,28.6758,29.0,0.341211,22.0,334.633,3.05784,39.4582,0.353374,0.393998,0.702602,0.207178,2.76323,0.0253813,0.15728,0.0253813,0.15728,0.0253813,0.15728,0.674699,0.0,0.0,0.0,-512.0,0.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0,0.0,-512.0,-512.0,-512.0,-512.0,0.1,-512.0,755.0,8319.0,166397.0,470.0,0.0,0.0,0.0,3.0,0.0
